"QMP_ratio","QMP_ratio_1","QMP_type","QMP_ratio_REV","RepOrg","QMP_ratio_1_REV"
0.00649350649350649,0.00649350649350649,"Definition",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Definition",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Definition",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Definition",0.00649350649350649,"Original",0.00649350649350649
0.993506493506494,0.993506493506494,"Definition",0.993506493506494,"Original",0.993506493506494
0.993506493506494,0.993506493506494,"Definition",0.993506493506494,"Original",0.993506493506494
0.00649350649350649,0.00649350649350649,"Definition",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Definition",0.00649350649350649,"Original",0.00649350649350649
0.993506493506494,0.993506493506494,"Definition",0.993506493506494,"Original",0.993506493506494
0.993506493506494,0.993506493506494,"Definition",0.993506493506494,"Original",0.993506493506494
0.00649350649350649,0.00649350649350649,"Definition",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Definition",0.00649350649350649,"Original",0.00649350649350649
0.993506493506494,0.993506493506494,"Definition",0.993506493506494,"Original",0.993506493506494
0.00649350649350649,0.00649350649350649,"Definition",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Definition",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Definition",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Definition",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Definition",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Definition",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Definition",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Definition",0.00649350649350649,"Original",0.00649350649350649
0.203896103896104,0.203896103896104,"Operationalization",0.203896103896104,"Original",0.203896103896104
0.401298701298701,0.401298701298701,"Operationalization",0.203896103896104,"Original",0.203896103896104
0.598701298701299,0.598701298701299,"Operationalization",0.401298701298701,"Original",0.401298701298701
0.401298701298701,0.401298701298701,"Operationalization",0.203896103896104,"Original",0.203896103896104
0.598701298701299,0.598701298701299,"Operationalization",0.598701298701299,"Original",0.598701298701299
0.598701298701299,0.598701298701299,"Operationalization",0.203896103896104,"Original",0.203896103896104
0.598701298701299,0.598701298701299,"Operationalization",0.598701298701299,"Original",0.598701298701299
0.401298701298701,0.401298701298701,"Operationalization",0.401298701298701,"Original",0.401298701298701
0.203896103896104,0.203896103896104,"Operationalization",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Operationalization",0.00649350649350649,"Original",0.00649350649350649
0.401298701298701,0.401298701298701,"Operationalization",0.00649350649350649,"Original",0.00649350649350649
0.203896103896104,0.203896103896104,"Operationalization",0.203896103896104,"Original",0.203896103896104
0.203896103896104,0.203896103896104,"Operationalization",0.401298701298701,"Original",0.401298701298701
0.203896103896104,0.203896103896104,"Operationalization",0.401298701298701,"Original",0.401298701298701
0.401298701298701,0.401298701298701,"Operationalization",0.401298701298701,"Original",0.401298701298701
0.203896103896104,0.203896103896104,"Operationalization",0.203896103896104,"Original",0.203896103896104
0.401298701298701,0.401298701298701,"Operationalization",0.401298701298701,"Original",0.401298701298701
0.203896103896104,0.203896103896104,"Operationalization",0.203896103896104,"Original",0.203896103896104
0.203896103896104,0.203896103896104,"Operationalization",0.203896103896104,"Original",0.203896103896104
0.203896103896104,0.203896103896104,"Operationalization",0.203896103896104,"Original",0.203896103896104
0.203896103896104,0.203896103896104,"Operationalization",0.401298701298701,"Original",0.401298701298701
0.00649350649350649,0.00649350649350649,"Operationalization",0.00649350649350649,"Original",0.00649350649350649
0.203896103896104,0.203896103896104,"Operationalization",0.203896103896104,"Original",0.203896103896104
0.401298701298701,0.401298701298701,"Operationalization",0.00649350649350649,"Original",0.00649350649350649
0.598701298701299,0.598701298701299,"Operationalization",0.598701298701299,"Original",0.598701298701299
0.401298701298701,0.401298701298701,"Operationalization",0.203896103896104,"Original",0.203896103896104
0.203896103896104,0.203896103896104,"Operationalization",0.401298701298701,"Original",0.401298701298701
0.00649350649350649,0.00649350649350649,"Operationalization",0.00649350649350649,"Original",0.00649350649350649
0.796103896103896,0.796103896103896,"Operationalization",0.598701298701299,"Original",0.598701298701299
0.796103896103896,0.796103896103896,"Operationalization",0.598701298701299,"Original",0.598701298701299
0.796103896103896,0.796103896103896,"Operationalization",0.598701298701299,"Original",0.598701298701299
0.401298701298701,0.401298701298701,"Operationalization",0.203896103896104,"Original",0.203896103896104
0.796103896103896,0.796103896103896,"Operationalization",0.598701298701299,"Original",0.598701298701299
0.00649350649350649,0.00649350649350649,"Operationalization",0.00649350649350649,"Original",0.00649350649350649
0.598701298701299,0.598701298701299,"Operationalization",0.598701298701299,"Original",0.598701298701299
0.598701298701299,0.598701298701299,"Operationalization",0.401298701298701,"Original",0.401298701298701
0.598701298701299,0.598701298701299,"Operationalization",0.401298701298701,"Original",0.401298701298701
0.598701298701299,0.598701298701299,"Operationalization",0.401298701298701,"Original",0.401298701298701
0.00649350649350649,0.00649350649350649,"Operationalization",0.00649350649350649,"Original",0.00649350649350649
0.401298701298701,0.401298701298701,"Operationalization",0.203896103896104,"Original",0.203896103896104
0.598701298701299,0.598701298701299,"Operationalization",0.203896103896104,"Original",0.203896103896104
0.993506493506494,0.993506493506494,"Operationalization",0.598701298701299,"Original",0.598701298701299
0.401298701298701,0.401298701298701,"Operationalization",0.203896103896104,"Original",0.203896103896104
0.401298701298701,0.401298701298701,"Operationalization",0.203896103896104,"Original",0.203896103896104
0.796103896103896,0.796103896103896,"Operationalization",0.598701298701299,"Original",0.598701298701299
0.796103896103896,0.796103896103896,"Operationalization",0.796103896103896,"Original",0.796103896103896
0.598701298701299,0.598701298701299,"Operationalization",0.401298701298701,"Original",0.401298701298701
0.796103896103896,0.796103896103896,"Operationalization",0.401298701298701,"Original",0.401298701298701
0.598701298701299,0.598701298701299,"Operationalization",0.401298701298701,"Original",0.401298701298701
0.796103896103896,0.796103896103896,"Operationalization",0.401298701298701,"Original",0.401298701298701
0.00649350649350649,0.00649350649350649,"Operationalization",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Operationalization",0.00649350649350649,"Original",0.00649350649350649
0.796103896103896,0.796103896103896,"Operationalization",0.598701298701299,"Original",0.598701298701299
0.598701298701299,0.598701298701299,"Operationalization",0.401298701298701,"Original",0.401298701298701
0.796103896103896,0.796103896103896,"Operationalization",0.401298701298701,"Original",0.401298701298701
0.401298701298701,0.401298701298701,"Operationalization",0.401298701298701,"Original",0.401298701298701
0.401298701298701,0.401298701298701,"Operationalization",0.401298701298701,"Original",0.401298701298701
0.746753246753247,0.746753246753247,"Operationalization",0.203896103896104,"Original",0.203896103896104
0.203896103896104,0.203896103896104,"Operationalization",0.203896103896104,"Original",0.203896103896104
0.598701298701299,0.598701298701299,"Operationalization",0.598701298701299,"Original",0.598701298701299
0.796103896103896,0.796103896103896,"Operationalization",0.796103896103896,"Original",0.796103896103896
0.796103896103896,0.796103896103896,"Operationalization",0.796103896103896,"Original",0.796103896103896
0.401298701298701,0.401298701298701,"Operationalization",0.203896103896104,"Original",0.203896103896104
0.401298701298701,0.401298701298701,"Operationalization",0.203896103896104,"Original",0.203896103896104
0.401298701298701,0.401298701298701,"Operationalization",0.203896103896104,"Original",0.203896103896104
0.401298701298701,0.401298701298701,"Operationalization",0.401298701298701,"Original",0.401298701298701
0.401298701298701,0.401298701298701,"Operationalization",0.401298701298701,"Original",0.401298701298701
0.401298701298701,0.401298701298701,"Operationalization",0.401298701298701,"Original",0.401298701298701
0.203896103896104,0.203896103896104,"Operationalization",0.203896103896104,"Original",0.203896103896104
0.203896103896104,0.203896103896104,"Operationalization",0.203896103896104,"Original",0.203896103896104
0.203896103896104,0.203896103896104,"Operationalization",0.203896103896104,"Original",0.203896103896104
0.203896103896104,0.203896103896104,"Operationalization",0.203896103896104,"Original",0.203896103896104
0.598701298701299,0.598701298701299,"Operationalization",0.401298701298701,"Original",0.401298701298701
0.203896103896104,0.203896103896104,"Operationalization",0.00649350649350649,"Original",0.00649350649350649
0.401298701298701,0.401298701298701,"Operationalization",0.401298701298701,"Original",0.401298701298701
0.401298701298701,0.401298701298701,"Operationalization",0.203896103896104,"Original",0.203896103896104
0.203896103896104,0.203896103896104,"Operationalization",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Selection",0.00649350649350649,"Original",0.00649350649350649
0.5,0.5,"Selection",0.00649350649350649,"Original",0.00649350649350649
0.993506493506494,0.993506493506494,"Selection",0.664535064935065,"Original",0.664535064935065
0.00649350649350649,0.00649350649350649,"Selection",0.00649350649350649,"Original",0.00649350649350649
0.5,0.5,"Selection",0.00649350649350649,"Original",0.00649350649350649
0.5,0.5,"Selection",0.5,"Original",0.5
0.5,0.5,"Selection",0.5,"Original",0.5
0.00649350649350649,0.00649350649350649,"Selection",0.00649350649350649,"Original",0.00649350649350649
0.5,0.5,"Selection",0.00649350649350649,"Original",0.00649350649350649
0.5,0.5,"Selection",0.5,"Original",0.5
0.746753246753247,0.746753246753247,"Selection",0.746753246753247,"Original",0.746753246753247
0.253246753246753,0.253246753246753,"Selection",0.5,"Original",0.5
0.993506493506494,0.993506493506494,"Selection",0.5,"Original",0.5
0.993506493506494,0.993506493506494,"Selection",0.335464935064935,"Original",0.335464935064935
0.00649350649350649,0.00649350649350649,"Selection",0.00649350649350649,"Original",0.00649350649350649
0.993506493506494,0.993506493506494,"Selection",0.746753246753247,"Original",0.746753246753247
0.253246753246753,0.253246753246753,"Selection",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Selection",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Selection",0.00649350649350649,"Original",0.00649350649350649
0.5,0.5,"Selection",0.00649350649350649,"Original",0.00649350649350649
0.5,0.5,"Selection",0.00649350649350649,"Original",0.00649350649350649
0.993506493506494,0.993506493506494,"Selection",0.5,"Original",0.5
0.00649350649350649,0.00649350649350649,"Selection",0.00649350649350649,"Original",0.00649350649350649
0.253246753246753,0.253246753246753,"Selection",0.00649350649350649,"Original",0.00649350649350649
0.5,0.5,"Selection",0.00649350649350649,"Original",0.00649350649350649
0.5,0.5,"Selection",0.5,"Original",0.5
0.00649350649350649,0.00649350649350649,"Selection",0.00649350649350649,"Original",0.00649350649350649
0.5,0.5,"Selection",0.5,"Original",0.5
0.5,0.5,"Selection",0.5,"Original",0.5
0.5,0.5,"Selection",0.5,"Original",0.5
0.5,0.5,"Selection",0.5,"Original",0.5
0.993506493506494,0.993506493506494,"Selection",0.664535064935065,"Original",0.664535064935065
0.993506493506494,0.993506493506494,"Selection",0.664535064935065,"Original",0.664535064935065
0.993506493506494,0.993506493506494,"Selection",0.746753246753247,"Original",0.746753246753247
0.5,0.5,"Selection",0.5,"Original",0.5
0.5,0.5,"Selection",0.00649350649350649,"Original",0.00649350649350649
0.993506493506494,0.993506493506494,"Selection",0.746753246753247,"Original",0.746753246753247
0.993506493506494,0.993506493506494,"Selection",0.746753246753247,"Original",0.746753246753247
0.746753246753247,0.746753246753247,"Selection",0.5,"Original",0.5
0.5,0.5,"Selection",0.00649350649350649,"Original",0.00649350649350649
0.993506493506494,0.993506493506494,"Selection",0.5,"Original",0.5
0.993506493506494,0.993506493506494,"Selection",0.746753246753247,"Original",0.746753246753247
0.993506493506494,0.993506493506494,"Selection",0.5,"Original",0.5
0.746753246753247,0.746753246753247,"Selection",0.5,"Original",0.5
0.993506493506494,0.993506493506494,"Selection",0.5,"Original",0.5
0.993506493506494,0.993506493506494,"Selection",0.5,"Original",0.5
0.993506493506494,0.993506493506494,"Selection",0.5,"Original",0.5
0.993506493506494,0.993506493506494,"Selection",0.5,"Original",0.5
0.746753246753247,0.746753246753247,"Selection",0.253246753246753,"Original",0.253246753246753
0.5,0.5,"Selection",0.00649350649350649,"Original",0.00649350649350649
0.5,0.5,"Selection",0.335464935064935,"Original",0.335464935064935
0.5,0.5,"Selection",0.00649350649350649,"Original",0.00649350649350649
0.993506493506494,0.993506493506494,"Selection",0.5,"Original",0.5
0.746753246753247,0.746753246753247,"Selection",0.746753246753247,"Original",0.746753246753247
0.993506493506494,0.993506493506494,"Selection",0.664535064935065,"Original",0.664535064935065
0.993506493506494,0.993506493506494,"Selection",0.993506493506494,"Original",0.993506493506494
0.5,0.5,"Selection",0.5,"Original",0.5
0.5,0.5,"Selection",0.5,"Original",0.5
0.746753246753247,0.746753246753247,"Selection",0.746753246753247,"Original",0.746753246753247
0.746753246753247,0.746753246753247,"Selection",0.746753246753247,"Original",0.746753246753247
0.253246753246753,0.253246753246753,"Selection",0.253246753246753,"Original",0.253246753246753
0.253246753246753,0.253246753246753,"Selection",0.253246753246753,"Original",0.253246753246753
0.5,0.5,"Selection",0.00649350649350649,"Original",0.00649350649350649
0.993506493506494,0.993506493506494,"Selection",0.5,"Original",0.5
0.993506493506494,0.993506493506494,"Selection",0.746753246753247,"Original",0.746753246753247
0.993506493506494,0.993506493506494,"Selection",0.746753246753247,"Original",0.746753246753247
0.993506493506494,0.993506493506494,"Selection",0.5,"Original",0.5
0.993506493506494,0.993506493506494,"Selection",0.5,"Original",0.5
0.5,0.5,"Selection",0.5,"Original",0.5
0.746753246753247,0.746753246753247,"Selection",0.746753246753247,"Original",0.746753246753247
0.253246753246753,0.253246753246753,"Selection",0.00649350649350649,"Original",0.00649350649350649
0.253246753246753,0.253246753246753,"Selection",0.00649350649350649,"Original",0.00649350649350649
0.993506493506494,0.993506493506494,"Selection",0.5,"Original",0.5
0.746753246753247,0.746753246753247,"Selection",0.746753246753247,"Original",0.746753246753247
0.993506493506494,0.993506493506494,"Selection",0.5,"Original",0.5
0.746753246753247,0.746753246753247,"Selection",0.746753246753247,"Original",0.746753246753247
0.993506493506494,0.993506493506494,"Selection",0.5,"Original",0.5
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Quantification",0.253246753246753,"Original",0.253246753246753
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.5,0.5,"Quantification",0.5,"Original",0.5
0.00649350649350649,0.00649350649350649,"Quantification",0.253246753246753,"Original",0.253246753246753
0.335464935064935,0.335464935064935,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.335464935064935,0.335464935064935,"Quantification",0.5,"Original",0.5
0.253246753246753,0.253246753246753,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.253246753246753,0.253246753246753,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.5,0.5,"Quantification",0.5,"Original",0.5
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.5,0.5,"Quantification",0.5,"Original",0.5
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.993506493506494,0.993506493506494,"Quantification",0.5,"Original",0.5
0.993506493506494,0.993506493506494,"Quantification",0.746753246753247,"Original",0.746753246753247
0.993506493506494,0.993506493506494,"Quantification",0.746753246753247,"Original",0.746753246753247
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.5,0.5,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.664535064935065,0.664535064935065,"Quantification",0.5,"Original",0.5
0.664535064935065,0.664535064935065,"Quantification",0.335464935064935,"Original",0.335464935064935
0.5,0.5,"Quantification",0.335464935064935,"Original",0.335464935064935
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.993506493506494,0.993506493506494,"Quantification",0.335464935064935,"Original",0.335464935064935
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.253246753246753,0.253246753246753,"Quantification",0.253246753246753,"Original",0.253246753246753
0.993506493506494,0.993506493506494,"Quantification",0.746753246753247,"Original",0.746753246753247
0.993506493506494,0.993506493506494,"Quantification",0.746753246753247,"Original",0.746753246753247
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.335464935064935,0.335464935064935,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.5,0.5,"Quantification",0.5,"Original",0.5
0.993506493506494,0.993506493506494,"Quantification",0.993506493506494,"Original",0.993506493506494
0.5,0.5,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.335464935064935,0.335464935064935,"Quantification",0.5,"Original",0.5
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.5,0.5,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.746753246753247,0.746753246753247,"Quantification",0.746753246753247,"Original",0.746753246753247
0.746753246753247,0.746753246753247,"Quantification",0.5,"Original",0.5
0.746753246753247,0.746753246753247,"Quantification",0.993506493506494,"Original",0.993506493506494
0.5,0.5,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.335464935064935,0.335464935064935,"Quantification",0.335464935064935,"Original",0.335464935064935
0.335464935064935,0.335464935064935,"Quantification",0.335464935064935,"Original",0.335464935064935
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.335464935064935,0.335464935064935,"Quantification",0.335464935064935,"Original",0.335464935064935
0.335464935064935,0.335464935064935,"Quantification",0.335464935064935,"Original",0.335464935064935
0.335464935064935,0.335464935064935,"Quantification",0.335464935064935,"Original",0.335464935064935
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.253246753246753,0.253246753246753,"Quantification",0.5,"Original",0.5
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
0.993506493506494,0.993506493506494,"Quantification",0.993506493506494,"Original",0.993506493506494
0.00649350649350649,0.00649350649350649,"Quantification",0.00649350649350649,"Original",0.00649350649350649
NA,NA,"Modification",NA,"Original",NA
NA,NA,"Modification",NA,"Original",NA
NA,NA,"Modification",NA,"Original",NA
NA,NA,"Modification",NA,"Original",NA
NA,NA,"Modification",NA,"Original",NA
NA,NA,"Modification",NA,"Original",NA
NA,NA,"Modification",NA,"Original",NA
NA,NA,"Modification",NA,"Original",NA
NA,NA,"Modification",NA,"Original",NA
NA,NA,"Modification",NA,"Original",NA
0.928571428571429,0.928571428571429,"Modification",0.5,"Original",0.5
0.928571428571429,0.928571428571429,"Modification",NA,"Original",NA
NA,NA,"Modification",NA,"Original",NA
NA,NA,"Modification",NA,"Original",NA
NA,NA,"Modification",NA,"Original",NA
NA,NA,"Modification",NA,"Original",NA
0.5,0.5,"Modification",0.0625,"Original",0.0625
NA,NA,"Modification",NA,"Original",NA
NA,NA,"Modification",NA,"Original",NA
NA,NA,"Modification",NA,"Original",NA
NA,NA,"Modification",NA,"Original",NA
0.928571428571429,0.928571428571429,"Modification",NA,"Original",NA
NA,NA,"Modification",NA,"Original",NA
0.642885714285714,0.642885714285714,"Modification",0.0625,"Original",0.0625
NA,NA,"Modification",NA,"Original",NA
NA,NA,"Modification",NA,"Original",NA
NA,NA,"Modification",NA,"Original",NA
NA,NA,"Modification",NA,"Original",NA
NA,NA,"Modification",NA,"Original",NA
NA,NA,"Modification",NA,"Original",NA
NA,NA,"Modification",NA,"Original",NA
NA,NA,"Modification",NA,"Original",NA
NA,NA,"Modification",NA,"Original",NA
NA,NA,"Modification",NA,"Original",NA
0.928571428571429,0.928571428571429,"Modification",NA,"Original",NA
NA,NA,"Modification",NA,"Original",NA
NA,NA,"Modification",NA,"Original",NA
NA,NA,"Modification",NA,"Original",NA
NA,NA,"Modification",NA,"Original",NA
NA,NA,"Modification",NA,"Original",NA
NA,NA,"Modification",NA,"Original",NA
NA,NA,"Modification",NA,"Original",NA
NA,NA,"Modification",NA,"Original",NA
NA,NA,"Modification",NA,"Original",NA
NA,NA,"Modification",NA,"Original",NA
NA,NA,"Modification",NA,"Original",NA
NA,NA,"Modification",NA,"Original",NA
NA,NA,"Modification",NA,"Original",NA
