"RMSEA","RMSEA_se","CFI","SRMR","fit_chisq","fit_df","fit_pvalue","N_factors","unidimensional_check_count","Tau_chisq_diff","Tau_Df_diff","Tau_p_diff","mean_spec","err_chisq_diff","err_Df_diff","err_p_diff"
0.240823214500947,0.0393509506300187,0.881754872613062,0.0675459858605552,52.8448404057824,9,3.12771731847405e-08,1,3,9.58625022046384,5,0.087844299947501,0.431653029524432,15.7465730033939,5,0.00760612795186199
0.172918313989945,0.0339611448230703,0.891531768123724,0.0654685356069797,40.485482708721,9,6.20402422246702e-06,2,2,16.2628369043085,5,0.00613238395607435,0.0151615593348809,29.8884291687982,5,1.55133856661936e-05
0.260956973255836,0.0393059750112675,0.811171243051112,0.0888078833279606,59.8696107924626,9,1.42051814755462e-09,2,1,7.58097888689495,5,0.180890922962271,0.232581645318545,27.7064871897426,5,4.15366211423693e-05
0.2003813543313,0.0374953106494828,0.900723221859536,0.0557341331739566,43.3305475249174,9,1.87438573218124e-06,1,4,12.3371965074592,5,0.0304484144789871,0.0566318880229353,27.6454356984365,5,4.26924506229559e-05
0.127874402430777,0.0405949397641044,0.957209298826671,0.0408337993879152,22.6865091611126,9,0.00694010810211643,1,4,9.39302678613861,5,0.0943777416961591,0.174138250108915,9.02382773337583,5,0.108117515854594
0.0695861807148651,0.0446941104509824,0.991986468568451,0.0194017568370278,13.3144327629153,9,0.148886987732067,1,4,13.2072421777525,5,0.0215121842722415,-0.0278602885270557,10.6216140516427,5,0.0594204052974668
0.164081107830119,0.0407469917911954,0.929242297514194,0.0512822644018608,29.8381000987915,9,0.000467430449845652,1,4,4.64162335043571,5,0.461161139080357,0.267284684396917,15.5103849988591,5,0.00839027802204472
0.153480847360145,0.0279515133241696,0.960250768627145,0.0304587649975542,45.0412468747737,9,9.06595184479997e-07,1,4,28.697443808838,5,2.65814447161227e-05,0.0483033360068368,25.9990894839622,5,8.92722740681149e-05
0.153634698785851,0.0359118259644211,0.945744290311713,0.0439637411157315,32.1551518782698,9,0.000187197181024445,1,4,6.65936714855403,5,0.247230821464067,0.119757511638374,17.2974771143567,5,0.00396884690582014
0.119159852162541,0.037849370046545,0.967565819453404,0.0398183986140968,22.6737047638049,9,0.00697223845057482,1,4,4.57960401118615,5,0.469303853808905,0.0975085650781372,14.4571873906726,5,0.0129518332714251
0.219106338130798,0.0209957886619823,0.883121575261663,0.060360965884622,127.38671055081,9,0,3,2,9.35129601503658,5,0.0958462248651226,0.0895326690286253,49.0118155062771,5,2.20694578349671e-09
0.110822963629602,0.0321864547489657,0.96273090196662,0.0414616931981661,24.9171211308718,9,0.00306424107114245,1,4,24.6082271534349,5,0.000165818397478917,-0.136157196488707,21.5228727786033,5,0.00064501283342959
0.0405992386454887,0.0519387810289232,0.996632610562455,0.02368349287839,10.4241296263046,9,0.317252456463903,1,4,21.9251367285573,5,0.000541036038629786,0.258964416624697,9.87245206040664,5,0.0789309892452636
0.226494548569158,0.0409755335600494,0.876621697545585,0.0561212008967796,45.4741439579298,9,7.53822716137442e-07,1,3,5.66180637114954,5,0.34052917799666,-0.185010128985998,25.202619805187,5,0.000127325608110666
0.122091752568345,0.0110073676679863,0.968131813525307,0.0286702687380073,141.950146327228,9,0,3,3,67.7552239713603,5,3.00231743091217e-13,0.266274538653157,75.4750237194431,5,7.40416083123059e-15
0.165395765262993,0.0363081146572967,0.93017534612278,0.0459536042388553,34.8511924127499,9,6.32936831674868e-05,1,4,1.53851467969532,5,0.908582892676182,-0.131115083344328,19.4452682984549,5,0.00158747050312303
0.169351466427426,0.0340486619364681,0.929598346520795,0.0547185683911103,39.1999548977188,9,1.06023620899398e-05,1,4,13.4601239636493,5,0.0194280627250844,-0.00653192988791194,23.1823974300891,5,0.000311510558849071
0.186923460520943,0.00941426058975411,0.906099458672998,0.0540087399606078,418.745837352073,9,0,3,3,55.0970390986248,5,1.24671371372993e-10,0.243110717610261,130.824048884666,5,1.59107025331249e-26
0.104462898889745,0.0419898400286014,0.97884573657222,0.0322782728362105,18.2319726688039,9,0.0325756579154015,1,4,22.1406810744889,5,0.000492316624749804,-0.0876850466524203,15.4071908360423,5,0.00875705666408869
0.259769696657245,0.0353445415304448,0.823846434507717,0.0826287618634992,70.3395884289697,9,1.30619959293199e-11,2,1,4.2973109594368,5,0.507451373215921,0.20902023765681,19.0974894996902,5,0.00184339714223333
0.136285570731619,0.043226040278307,0.958002964657529,0.0398925724725595,22.7074325107565,9,0.00688790985412757,1,4,9.54016900714834,5,0.089363439045731,0.0557947427121926,9.0554711071766,5,0.106871952756491
0.223225603420616,0.0280056020996685,0.856861931847717,0.071838789675241,80.3062578021948,9,1.40443212615082e-13,2,2,24.6692456684436,5,0.000161387851118942,0.170094340434189,42.9474414127074,5,3.78682939053146e-08
0.169859550807682,0.0431995809326378,0.928387054288045,0.0488553426304956,28.9946210314072,9,0.000649396322624285,1,4,7.59926081395604,5,0.179748016877436,-0.333111095338222,21.6249036006927,5,0.000616910858910506
0.115633708745037,0.0294239610772946,0.956676572047209,0.0381707970082523,28.9765049696093,9,0.000653980764255935,1,4,2.36623303358819,5,0.796491841385473,0.0335885112932592,19.9219680102296,5,0.00129257370196579
0.163276416719141,0.0264997529125068,0.942761109344674,0.0437563360264105,53.3875484473099,9,2.46771786338584e-08,1,4,33.9129308650133,5,2.477946509703e-06,0.117657196119514,27.3600276086681,5,4.85331664061081e-05
