"RMSEA","RMSEA_se","CFI","SRMR","fit_chisq","fit_df","fit_pvalue","N_factors","unidimensional_check_count","Tau_chisq_diff","Tau_Df_diff","Tau_p_diff","mean_spec","err_chisq_diff","err_Df_diff","err_p_diff"
0.117489662770332,0.0444968573076673,0.980592510401229,0.0265735415847171,19.1872197931201,9,0.0236472367514405,1,4,34.9263509576873,5,1.55643942271845e-06,0.192388070638495,11.3360458302714,5,0.0451095864510255
0.0668759903459239,0.040037797197644,0.991470951841551,0.021675753483195,13.830189931528,9,0.128495213171808,1,4,12.1453793367498,5,0.0328491441271847,-0.0561770981334624,17.2876916809806,5,0.00398529524404698
0.139546065144424,0.0424323917903688,0.971052407796726,0.0362014616191666,23.7216668487527,9,0.00476373184556611,1,4,15.4968780723422,5,0.00843742188972415,0.196382724510423,31.3197532110478,5,8.09933143616324e-06
0.157940378111445,0.0391776472939047,0.961018638949302,0.0333541502842877,29.8791014627946,9,0.000459990779132058,1,4,20.3439235550434,5,0.00107696113276907,0.221193782076031,27.9759478601437,5,3.67949450104727e-05
0.0698434149103792,0.046428117728531,0.994448395995805,0.0121867239066756,13.0829718815094,9,0.158887675534423,1,4,16.662039385107,5,0.00518741772445004,0.00232963759167925,10.2779814946822,5,0.0677311947124622
0.113725044771193,0.0397568685017752,0.97941188805754,0.0272891700177005,20.6400472273889,9,0.0143481925197835,1,4,30.9893117928758,5,9.41287553654131e-06,0.246151768291294,22.9111640197833,5,0.000351024520074367
0.112453424366259,0.0427362663326368,0.982903807687392,0.0194052079208706,19.12926389401,9,0.0241159523170564,1,4,15.6872145527476,5,0.00779621449492518,-0.0416562025958335,11.7361892968953,5,0.0385869710298681
0.0915525940117632,0.0303146905323082,0.990041367372544,0.014167398245502,21.7488356323,9,0.0097099959224578,1,4,24.9143740835132,5,0.000144739199937848,-0.0203410527830846,13.3952221849838,5,0.0199436180132011
0.0822926307894316,0.0399961852515961,0.991407057813868,0.0135326199976174,15.7653050051635,9,0.0719473540470373,1,3,6.17710331315782,5,0.289365506458189,-0.0812179169002072,14.6053432240789,5,0.0121887037517904
0.132166092400381,0.0369617431919095,0.970665612038247,0.0328850951804378,25.9787754529354,9,0.00205938885294121,1,4,19.1170099918406,5,0.00182801589770693,0.107706242342125,17.9007233310261,5,0.00307343403303662
0.1048980682202,0.0225433209262734,0.982603396254133,0.0192140059326632,35.8377919031282,9,4.23618417876304e-05,1,4,63.3335444054287,5,2.48296053891088e-12,0.140409194570847,54.5863881142497,5,1.58783119815375e-10
0.109347462609775,0.033365411031443,0.983819075407358,0.022676962709672,23.635205916936,9,0.00491687057957935,1,4,46.0069434848548,5,9.05259199766579e-09,0.187068016661223,25.7659791293569,5,9.90610770161504e-05
0.151134203657953,0.0387285776320353,0.966308537727731,0.0307075187022697,28.7350970532396,9,0.00071817225634474,1,4,4.68854656058765,5,0.455059394018276,0.142458103803316,11.6925629288132,5,0.0392520551093368
0.110061834483608,0.0447812266774337,0.982612180068075,0.0240215924519907,18.0488647351931,9,0.034610835830539,1,4,17.2519868996299,5,0.00404587862429742,0.19031294622826,14.5677702270072,5,0.0123780109506125
0.151474616456819,0.0109697065650129,0.968192768276663,0.0248523971269262,211.371014179131,9,0,2,3,216.330602510002,5,9.07634265100113e-45,0.10771589454003,154.032683355267,5,1.84882842837193e-31
0.121612246129007,0.0385679320422534,0.975772668110058,0.0222342869052114,22.7099021047186,9,0.00688177375100918,1,4,12.3326625360744,5,0.0305031761549557,0.00743252037105851,12.61936977582,5,0.0272191315851095
0.11603013899033,0.0357169365441191,0.977605331367907,0.0359170973976432,23.4188656680576,9,0.00532108476314852,1,4,45.9593115728377,5,9.25699357911742e-09,-0.193205194191723,38.5089838231057,5,2.98137773573801e-07
0.171306483416103,0.00949838304094022,0.959486198484558,0.0283558912169555,348.649576927772,9,0,2,3,205.007329267595,5,2.410108634062e-42,0.209039566846956,200.222065144924,5,2.54629356716197e-41
0,0.0669617054267138,1,0.0139963840704911,8.28308906877448,9,0.50588868084338,1,4,15.2904832513473,5,0.00919064920703112,0.0131061393923914,6.77854919052285,5,0.237637688685388
0.155560100959907,0.0370282963410767,0.966073641409945,0.025673696352925,31.4324220248786,9,0.000249479503796279,1,4,14.3151572255708,5,0.0137266949509147,0.204575895051731,16.1615198022911,5,0.00639774282771178
0.178148446872547,0.0408044677869422,0.960468011451274,0.0306351846532,32.9930730570641,9,0.000133923423433768,1,4,17.2402335856257,5,0.00406601777002501,0.175821124851462,29.1001658793255,5,2.21616492596275e-05
0.149535390304859,0.0291038541500881,0.968651629560974,0.0268566513057747,40.9983519566396,9,5.00539897518859e-06,1,4,23.866882082602,5,0.000230280731859154,0.249484047976773,20.8979718624169,5,0.000846810918391764
0.116040582006092,0.0459805755920877,0.981512123546569,0.0221383063904673,18.4527225039634,9,0.0302699817079544,1,4,22.2335739708812,5,0.00047267948971882,0.217725529955623,15.0526247278525,5,0.0101398314100271
0.258773846332954,0.0268464786800347,0.903721099061141,0.0445525450086654,110.852097293392,9,0,1,4,28.9743485685498,5,2.34578115285894e-05,0.42903079721849,51.0843763693342,5,8.31124115577503e-10
0.202614738729557,0.0260043836971751,0.943609433792376,0.0337049146332662,77.3527993634934,9,5.41344746807226e-13,1,4,33.3326686842585,5,3.232205277841e-06,0.345501093625345,36.7127430610044,5,6.83843030902982e-07
0.169063045648125,0.040564622302836,0.950589344126228,0.0348266996364677,31.1227105745567,9,0.000282019038203019,1,4,7.3653815185163,5,0.194853408091389,0.282627509393657,24.9510083620962,5,0.000142401602493947
