"RMSEA","RMSEA_se","CFI","SRMR","fit_chisq","fit_df","fit_pvalue","N_factors","unidimensional_check_count","Tau_chisq_diff","Tau_Df_diff","Tau_p_diff","mean_spec","err_chisq_diff","err_Df_diff","err_p_diff"
0.150193002131232,0.0210011659249423,0.760033430906228,0.102863635849899,101.320337394226,35,2.28256348266953e-08,2,1,41.6414486464692,9,3.82146710483911e-06,0.263809664286158,50.5135222444016,5,1.0878947676728e-09
0.155568895819052,0.0344443663825745,0.786321575883266,0.0868475266341337,66.3411773435351,35,0.00107609566678057,1,2,7.82516446818363,9,0.551857083408492,0.0581206269559054,23.8026580290644,5,0.000236913006138767
0.112849586556817,0.0237876725894662,0.895948407692033,0.0797523032871407,68.8751776348782,35,0.000546007960158801,1,3,32.5698737632996,9,0.000158643470837992,0.345030560874024,36.8218143254673,5,6.50282917578176e-07
0.2463042347944,0.0146333418577472,0.621866680822714,0.109908671037188,342.878813594099,35,0,2,1,23.2058771871168,9,0.00575013438652894,0.402725491104771,132.801875134053,5,6.05114560734652e-27
0.0973802643656208,0.020662875618026,0.898460530493575,0.0801276576590719,68.5221076637908,35,0.000600867598005927,2,1,80.8250802057156,9,1.10791808179197e-13,0.084881507868301,45.243976501721,5,1.29426058647987e-08
0.135291234740843,0.0255607861324965,0.820815015906313,0.0886844001034904,75.3596986259327,35,8.82071833203657e-05,1,2,43.3530198123404,9,1.85664405694753e-06,0.0977257033811197,24.7961105424278,5,0.00015254770156535
0.0967125420752071,0.0277576041182131,0.915919083547487,0.0753206057273995,55.9514273800131,35,0.013720363611414,1,4,33.2678996172744,9,0.000119940715653123,-0.130058422772949,16.4113881252901,5,0.00576261251502368
0.100101826398498,0.0192335537413423,0.926276472259265,0.0615008365655616,74.279872541395,35,0.000120464156418643,1,4,21.7563234121613,9,0.00968418229759427,0.314006036983189,23.3108664928059,5,0.000294361462488759
0.100382443166797,0.0211666734307076,0.923113708525884,0.0689446353650047,68.857493251014,35,0.000548637589458889,2,3,52.1598860907648,9,4.21626451135567e-08,0.0267018787727832,45.3396260833647,5,1.23756522182932e-08
NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.533708820415773,29.6693090597695,5,1.71318690516823e-05
0.172743202149409,0.0194646146325173,0.769255222644696,0.104567847155999,131.085488722038,35,4.9915627187147e-13,2,1,23.0091164787984,9,0.00617587553245065,0.120906831804437,90.2342334615608,5,5.99954368920916e-18
0.0734587479166576,0.0249325349435304,0.937762981445874,0.0670525079710225,51.242524812904,35,0.0375411709738007,1,5,25.9225629388206,9,0.00210344077387477,0.0790625946617444,20.5029422513734,5,0.00100524454528767
0.209525375831968,0.0408209990050372,0.63853732891839,0.138536538490138,73.4132727278364,35,0.000154349461683578,1,2,25.0436267251205,9,0.00292329811458477,0.324702264024834,33.9301351974475,5,2.45848512924872e-06
0.140589896744709,0.0172347390385641,0.837506505939255,0.0782893291132233,118.01518008009,35,6.30061558481998e-11,3,2,33.8366216172796,9,9.54069631437109e-05,0.233291622651706,44.0657682408842,5,2.2460996681587e-08
0.147511321382663,0.019126335079887,0.916394294394232,0.0553913570002201,110.396979128445,35,9.69465507871803e-10,1,4,27.8223534963442,9,0.00102128019101261,0.262966329877471,46.7646349352804,5,6.34505185804631e-09
0.20977380592987,0.0521007597771196,0.807399336413346,0.0972170549738574,61.1830045443101,35,0.00400655278593254,1,2,58.2192200406203,9,2.95013583106818e-09,-0.358670407456957,27.1042866658382,5,5.44359411563522e-05
0.0701143307777378,0.0224633260557513,0.955628259053744,0.0523766595680572,52.7222498663781,35,0.027669788148631,1,5,58.7290232835222,9,2.35459979003231e-09,-0.1383873560389,26.0814759992442,5,8.604703654556e-05
0.174745536446606,0.040778390880579,0.699638883951569,0.112696548918559,63.8565223700713,35,0.0020507303270032,1,2,29.70107302855,9,0.00049315789808522,-0.0315975801911129,28.7155623830076,5,2.63650002421122e-05
0.0651059347418542,0.0187927071949897,0.9558223373839,0.0517687652475148,55.7700354191918,35,0.014289503744784,1,5,42.9090272848123,9,2.2400834726468e-06,0.0143764366508699,36.1713222699388,5,8.77731048551871e-07
0.110368915268369,0.0237299323389329,0.908267527603488,0.0664296155754482,67.8285966480069,35,0.000724373499101039,1,4,43.4327266164388,9,1.7950472931212e-06,0.225118245316354,29.6132041563319,5,1.75725546546141e-05
0.0739301344639389,0.0352854330551599,0.959935588060767,0.0667135859657899,44.7562116356131,35,0.12494284942092,1,4,7.17642711670589,9,0.618756575705062,0.054349736056533,11.146282084977,5,0.0485555529894541
0.194983479590511,0.0464460315421346,0.734142895979647,0.113810489471356,62.9436396252191,35,0.00258513785951653,1,2,6.18678402822214,9,0.721088386604865,-0.163768239653764,30.6324945478973,5,1.10696149484192e-05
0.216509959658566,0.0197704010339597,0.708034400211724,0.120183703504109,174.457773828278,35,0,2,1,30.3545130089763,9,0.000381751186063086,0.474279838370485,152.720271111263,5,3.51869174272768e-31
0.075769901515185,0.0211257936424984,0.916531278277895,0.0664262702285168,56.9022124769935,35,0.0110620282213113,1,5,69.1340345356475,9,2.25060402590078e-11,0.215552796119996,51.0089169039763,5,8.61242914266255e-10
0.119744951878276,0.0189961369935916,0.814860603215043,0.0878522290200744,88.6990063587379,35,1.49300685836629e-06,3,1,41.9921124911365,9,3.29747901725108e-06,0.37028373427529,64.1807244764046,5,1.65728089101977e-12
