"RMSEA","RMSEA_se","CFI","SRMR","fit_chisq","fit_df","fit_pvalue","N_factors","unidimensional_check_count","Tau_chisq_diff","Tau_Df_diff","Tau_p_diff","mean_spec","err_chisq_diff","err_Df_diff","err_p_diff"
0.284636239463324,0.0389876884643322,0.682750055645673,0.141851340181981,64.1429858355504,5,1.68742797512778e-12,2,1,28.76193758916,4,8.73792472676709e-06,0.174710222565361,88.9668746081512,5,1.10741530347213e-17
0.195683614371808,0.0835198132265551,0.673446618448461,0.103081679312614,12.6584153867229,5,0.0267989590442145,1,2,4.22391248489054,4,0.376549902584981,-0.291588452267791,14.0936626604174,5,0.0150252780155431
0.220195110291394,0.0548734874427113,0.850418648782949,0.0783009768874405,24.6367840714769,5,0.00016373010096582,2,2,1.03053697380412,4,0.905130773546715,0.156439507010528,17.9442844187062,5,0.00301704832035415
0.164947478722996,0.0370611996850492,0.833091205379286,0.0763023111460445,28.6706735412538,5,2.69044731870949e-05,2,2,3.90380962826837,4,0.419180295348802,0.00127069286112837,27.9019378201672,5,3.80410355646484e-05
0.146004879631711,0.0737508387296853,0.925921879364586,0.0724209407554925,10.755704716593,5,0.0564446505674783,1,3,10.6857360116545,4,0.0303324563583231,0.122646177953678,19.6667552503767,5,0.0014430333377208
0.232536235875441,0.0372638051939548,0.843914246652262,0.100936717684234,49.0695773110218,5,2.14775885964968e-09,2,1,23.1356024486245,4,0.000118967151651496,0.364969580760892,67.1585829553627,5,3.99412699139593e-13
0.197399091088359,0.0478320415184217,0.873213027652924,0.0957206093241636,25.6521926161303,5,0.000104218083245566,2,1,35.6813107125734,4,3.36509888360549e-07,0.292740167870356,54.9209002030574,5,1.35519967337539e-10
0.185664435208628,0.0766826467740253,0.835660450841907,0.113683798717058,13.1007513878146,5,0.0224526915017165,2,1,4.21863896621549,4,0.377224191230915,0.147668889917924,17.6911243125484,5,0.00335949375538062
0.228230731711152,0.0532127942779911,0.836140251591373,0.101508065735834,27.1379384313983,5,5.36203224715814e-05,2,1,9.88955107111452,4,0.0423298502145912,0.159343349683212,31.3569330475254,5,7.96344357518964e-06
0.335954832880222,0.0464426868983256,0.735169175749115,0.14937530122403,63.1258096138228,5,2.74158473700936e-12,2,1,12.7962692288652,4,0.0123153758876042,0.428145108113996,56.8978875451327,5,5.30804782408501e-11
0.165167406835282,0.0443440877834554,0.844192438992358,0.0812611181525061,22.1865715368356,5,0.000482517006061722,2,1,5.66353532464564,4,0.225724187350475,0.100679648684033,23.2168474200801,5,0.00030681735632079
0.115234562340985,0.0541311645344471,0.887883484106783,0.0628485327779806,11.50671213538,5,0.0422091787495855,1,3,7.83346863440451,4,0.0978724906075024,0.12096136841082,15.2477116861701,5,0.00935471828917969
0.124921342211379,0.0504197700857365,0.945137777941652,0.0725080838285505,13.4268845395419,5,0.0196904809712724,2,3,27.3169687579141,4,1.71508114151536e-05,0.278151157416941,33.3515726171971,5,3.20436441886689e-06
0.174367782454263,0.0542822349619985,0.826210902051746,0.0845512654169224,18.2257937477375,5,0.002676336450954,2,1,1.36305545356659,4,0.850590057187694,0.139751099080776,15.9152593289975,5,0.00709022326646632
0.193576741539853,0.0484485196251759,0.787382609423101,0.0833144168062399,24.4854165298973,5,0.000175103675420285,3,1,3.77418485265167,4,0.43742828286717,-0.00324870760719277,18.7707345775537,5,0.00212055175175109
0.189607661114695,0.0575203128115296,0.822396103002455,0.0980310135036696,18.8411600840532,5,0.00205755509440553,2,1,15.1159809493566,4,0.00446661213336703,0.0597959993233365,26.4696859209088,5,7.2336863232243e-05
0.155341993918549,0.115646019669009,0.857787621525075,0.113969046159842,8.01639188432381,5,0.155334549475398,2,0,6.20678735131186,4,0.18422833888309,0.311488973810497,15.5884522951151,5,0.00812277228477594
0.167929176324074,0.0487750110578353,0.868941289666817,0.0863742618990037,19.9461103782674,5,0.00127916638458969,2,1,12.198358978489,4,0.015935590471885,0.168964849039837,25.8314176093751,5,9.62106003543025e-05
0.150522177430218,0.0657410617870729,0.891947916937738,0.0841265306004507,12.3635009169586,5,0.0301325551404821,2,1,6.17657680357111,4,0.186343785343481,0.158355049126311,15.3935209175607,5,0.00880679675897164
0.106435663090769,0.05395729854538,0.91795340182603,0.0620471166252294,10.7209179406737,5,0.057202904825592,1,3,9.05214685650673,4,0.059809192203331,-0.221927897020594,15.5285088142979,5,0.00832742174498647
0.173660341476747,0.0280490528099927,0.861730156864971,0.0797340777872246,48.4273964506215,5,2.90533375135738e-09,2,2,15.8830163650852,4,0.0031802231646885,0.11909799495901,49.461160453922,5,1.78618553974535e-09
0.158995968511456,0.0483603668645557,0.809723248236857,0.0821582351064433,18.7774463115783,5,0.00211446731884457,3,1,14.2087008943783,4,0.00665791146504607,-0.193706185884942,28.2740397371623,5,3.21729389949761e-05
0.080073910042422,0.0453817584157031,0.955996058123428,0.0497451425749782,9.7447549914166,5,0.082799112110984,2,2,26.3024572876458,4,2.7497177537722e-05,0.246911460370126,32.1080969452274,5,5.655486903891e-06
0.186901640261442,0.0459937717076515,0.831031957482671,0.106682409989457,25.08602830114,5,0.000134104242057509,2,1,20.8826790996604,4,0.000334087882875374,0.296820773385077,41.8054901797112,5,6.44910312693358e-08
0.21214256317278,0.0171550940314832,0.885753877608623,0.0668005290904748,167.016081594262,5,0,2,2,69.0175099298412,4,3.65909416837616e-14,0.132862100478829,158.187369022578,5,2.40899420886412e-32
