"name","type","n","missing","unique","mean","median","mode","mode_value","sd","v","min","max","range","skew","skew_2se","kurt","kurt_2se","category","description"
"QMP_type","factor",1925,0,6,NA,NA,385,"Def. Ratio",NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QMP_ratio","numeric",1575,0.181818181818182,14,0.392208526077097,0.335464935064935,0.335464935064935,NA,0.373111690603283,NA,0.00649350649350649,0.993506493506494,0.987012987012987,0.411639536197102,3.33783437980644,-1.28641580229663,-5.21883321503971,NA,NA
"QMP_Rep_type","factor",1925,0,6,NA,NA,385,"Rep. Def. Ratio",NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QMP_Rep_ratio","numeric",1800,0.0649350649350649,19,0.315163272491397,0.203896103896104,0.203896103896104,NA,0.346864078766,NA,0.00649350649350649,0.993506493506494,0.987012987012987,0.731292958738206,6.3384562964988,-0.810135985917775,-3.51285513187305,NA,NA
