"RMSEA","RMSEA_se","CFI","SRMR","fit_chisq","fit_df","fit_pvalue","N_factors","unidimensional_check_count","Tau_chisq_diff","Tau_Df_diff","Tau_p_diff","mean_spec","err_chisq_diff","err_Df_diff","err_p_diff"
0.133224011613969,0.0215040840034735,0.8397051521089,0.0901648816802951,87.1809935753259,35,2.42137259032216e-06,2,1,40.9775243281402,9,5.04927633578e-06,0.428723494229752,28.461849392405,5,2.95616553811303e-05
0.138176852728738,0.0356101031731532,0.897996259473242,0.0657379132014217,59.7252312058752,35,0.00570832994492276,1,3,19.3944290324409,9,0.0220403699399681,0.171137481175839,14.5860941391603,5,0.0122853351125113
0.156215801799727,0.02212274308236,0.852757822791577,0.0792712436185195,99.9129821069377,35,3.68580056475665e-08,2,2,11.5950985293766,9,0.237109699112752,0.120684511997292,21.7010245213257,5,0.000596734820048161
0.209108031596188,0.0148043558309736,0.717752924032015,0.109205228362843,256.910307056013,35,0,2,1,58.6474941675776,9,2.44109509386995e-09,0.393340268030247,57.5534950289647,5,3.88846978501208e-11
0.13840723581504,0.0191158577939007,0.751474972871159,0.0996869701426322,102.718449943269,35,1.41383372787018e-08,2,1,16.2429695104718,9,0.061977871418634,0.0746382980660903,30.7844457035345,5,1.03313624911662e-05
0.189726473627038,0.0238731442574293,0.777974303388412,0.0915799296344592,114.371477222868,35,2.34935515486256e-10,1,2,11.188646102847,9,0.262999584911412,0.107062052121954,13.6262747353896,5,0.0181660134662237
0.151304331504974,0.0246815119700335,0.807158788536004,0.0883351162761633,86.280321640054,35,3.21898395971854e-06,1,2,20.9934938632274,9,0.0126793408258974,0.234592892655862,12.6421486731766,5,0.0269732463488535
0.218403903755883,0.0169685538980225,0.714584271107606,0.111410758820227,221.985039489171,35,0,2,1,10.5950758141575,9,0.304488098205293,0.508050590157659,42.5556860198169,5,4.54618554512893e-08
0.233647163759527,0.0183442991575841,0.674538795615141,0.0943834777647082,218.425750366448,35,0,2,1,5.23012365771185,9,0.813804055373816,0.399505194584192,26.9373082333213,5,5.86685044285389e-05
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0808751253252817,0.0231328368998942,0.927248869657403,0.062298417313634,56.0613305863437,35,0.0133856831724489,1,4,26.3811212697197,9,0.00176919682544301,0.192001532826539,26.2169219022692,5,8.09936772777388e-05
0.167596070305433,0.020328896445428,0.760365373829726,0.0880273053276496,119.546212773289,35,3.60795837650585e-11,1,2,41.1109855496359,9,4.77457091489699e-06,0.00656499322794022,30.6229065955632,5,1.11179170387989e-05
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.162579137622379,0.0168730043683157,0.752072694743223,0.116172702404355,146.014299158153,35,1.66533453693773e-15,2,1,23.4179103773201,9,0.00532293858279532,0.439262502749733,20.7645395971907,5,0.000897362068254826
0.0954242805458692,0.0210383672682278,0.95159863041582,0.0485442421107713,66.5515738458192,35,0.00101794704466784,1,4,45.4784982797877,9,7.5242366902775e-07,0.232689756246929,26.729579228047,5,6.43917800908945e-05
0.250600620003963,0.049672269976162,0.484621196406555,0.159530938060146,72.3663990940906,35,0.000207660671507126,1,2,10.0024959019171,9,0.350283192232604,0.0404389874140976,23.9483862881488,5,0.000222127691371072
0.105430789071651,0.020007823817554,0.939047181422511,0.0459994654643742,75.071922879797,35,9.58752658948292e-05,1,4,32.7162776055643,9,0.000149622635941843,0.272236340680775,42.3049680603422,5,5.10995946090303e-08
0.184132192647973,0.0402029344559484,0.669630452560501,0.137882843043414,67.0399078290359,35,0.000894311055536168,2,1,2.93700555490581,9,0.966740128459743,0.304001706515697,13.2374346436319,5,0.0212524927236526
0.0694487115734617,0.0184289712767781,0.952667077557295,0.0497371752134362,58.633305342148,35,0.0074013169480609,1,5,6.07428936074834,9,0.732460682130832,0.239125109049555,26.732248866089,5,6.43148284829102e-05
0.205553234989074,0.0210288141418209,0.736179186029257,0.11119458335385,148.869496857005,35,5.55111512312578e-16,2,1,28.7561682309205,9,0.000712332732678413,0.518589243858421,48.2131551108529,5,3.21326495725572e-09
0.141614607664628,0.0288333166460251,0.744000322452978,0.13375718725333,70.7976343306516,35,0.000322052325372968,2,1,25.8424702010278,9,0.00216778868237041,-0.0218519412476472,31.9655094070219,5,6.03542753497329e-06
0.161576553229457,0.0491247230988209,0.602538808356081,0.148711961621202,54.188632176831,35,0.0202407206758894,1,2,11.4593113619546,9,0.245533670326774,0.454974505422036,11.211971573184,5,0.0473354696983995
0.214183878153007,0.0197946816632125,0.742588356654797,0.107850203667774,171.47733264047,35,0,2,1,23.721193137511,9,0.00476455823435119,0.527255376068149,50.2972179168263,5,1.20467488025807e-09
0.144330739946981,0.0181476963776984,0.84877231608868,0.0797013070036735,114.471647913248,35,2.26634377931134e-10,1,3,29.6702161134998,9,0.000499139707828459,0.34091203670653,28.5369471104702,5,2.85773641320421e-05
0.215414866914107,0.0174200903181857,0.806403233407446,0.138849007343759,208.781350504147,35,0,3,1,88.5537911789293,9,3.17438137641491e-15,0.462058708829346,89.5047712334833,5,8.53783069488442e-18
0.144473750327243,0.0183416220074765,0.774498971573989,0.0934934078235146,113.168128678401,35,3.61591312447729e-10,3,1,21.9027068422421,9,0.009192493962597,0.204775666273087,18.3703196486957,5,0.0025163682072783
0.125747800643705,0.0239467517916865,0.887416414033427,0.0762186360293941,74.8475236041569,35,0.000102298866749173,2,2,11.6814274561449,9,0.231870428095073,0.261103126196175,22.9315176816194,5,0.00034789493426085
