"name","type","n","missing","unique","mean","median","mode","mode_value","sd","v","min","max","range","skew","skew_2se","kurt","kurt_2se","category","description"
"alpha","numeric",658,0,658,0.764013200853892,0.826401529495109,0.826401529495109,NA,0.168634788754979,NA,0.00351797680912747,0.970310895824446,0.966792919015318,-1.76929952503791,-9.28528984931788,3.93330078579446,10.3364947791931,NA,NA
"omega.tot","numeric",558,0.151975683890578,559,0.772922170644283,0.825243389170254,0.825243389170254,NA,0.160529899079237,NA,0.0026400762501576,0.970381034344994,0.967740958094837,-2.04878129349656,-9.90535426241022,5.7853992666685,14.0102195309592,NA,NA
"g","factor",658,0,19,NA,NA,74,"Anderson et al. (2012), PA",NA,0.918977097403017,NA,NA,NA,NA,NA,NA,NA,NA,NA
"replication","logical",658,0,3,NA,NA,532,"FALSE",NA,0.309642372114079,NA,NA,NA,NA,NA,NA,NA,NA,NA
"avg.alpha","numeric",658,0,18,0.753533582547195,0.825305049750225,0.825305049750225,NA,0.214799947340814,NA,-1.0084740170242,0.948926425739165,1.95740044276336,-4.70290843090118,-24.6808792393603,32.9420645489895,86.5699057280958,NA,NA
