"name","type","n","missing","unique","mean","median","mode","mode_value","sd","v","min","max","range","skew","skew_2se","kurt","kurt_2se","category","description"
"g","factor",7396,0,61,NA,NA,797,"moralsense",NA,0.97020676985879,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nore1.1","numeric",7395,0.000135208220659816,3,0.436375929682218,0,0,NA,0.495968992378077,NA,0,1,1,0.256530015524292,4.50391019233555,-1.93445388571583,-16.9839453977336,NA,NA
"nore1.2","numeric",7395,0.000135208220659816,3,0.77079107505071,1,1,NA,0.420352337530263,NA,0,1,1,-1.28822624615816,-22.6174520289478,-0.340519131064877,-2.98965944424643,NA,NA
"nore1.3","numeric",7395,0.000135208220659816,3,0.549154834347532,1,1,NA,0.497611582140501,NA,0,1,1,-0.197536347927015,-3.46815544748983,-1.96124454863608,-17.219159666508,NA,NA
"nore1.4","numeric",7395,0.000135208220659816,3,0.422582826233942,0,0,NA,0.494003625316313,NA,0,1,1,0.313385169441644,5.5021189465502,-1.90204688786972,-16.6994213333519,NA,NA
"nore1.5","numeric",7395,0.000135208220659816,3,0.630831643002028,1,1,NA,0.482612243331555,NA,0,1,1,-0.542107884347276,-9.51781498421167,-1.70634973058171,-14.9812569157796,NA,NA
"nore1.6","numeric",7395,0.000135208220659816,3,0.308857336037863,0,0,NA,0.462053408139315,NA,0,1,1,0.827249893805454,14.5240673716252,-1.31583549417695,-11.5526549123353,NA,NA
"nore1.7","numeric",7395,0.000135208220659816,3,0.465990534144692,0,0,NA,0.498875747055776,NA,0,1,1,0.136325997304182,2.3934822889389,-1.98168314368721,-17.3986046173119,NA,NA
"nore1.8","numeric",7395,0.000135208220659816,3,0.40473292765382,0,0,NA,0.490873475213445,NA,0,1,1,0.388100781658995,6.81390465203405,-1.84962784712773,-16.2391973226698,NA,NA
"nore1.9","numeric",7395,0.000135208220659816,3,0.292765382014875,0,0,NA,0.455062430946204,NA,0,1,1,0.910673262749044,15.9887355933773,-1.17083248124153,-10.2795704142312,NA,NA
"nore1.10","numeric",7395,0.000135208220659816,3,0.553887762001352,1,1,NA,0.497121240311286,NA,0,1,1,-0.216769957018648,-3.80584087524048,-1.95327486541016,-17.1491881537489,NA,NA
"nore1.11","numeric",7395,0.000135208220659816,3,0.500473292765382,1,1,NA,0.50003358603391,NA,0,1,1,-0.00189278791214503,-0.0332317711516774,-2.00026685159197,-17.5617641956676,NA,NA
"nore1.12","numeric",7395,0.000135208220659816,3,0.633536173089926,1,1,NA,0.481870822941017,NA,0,1,1,-0.554165594194408,-9.7295127933968,-1.69312939532463,-14.8651861974213,NA,NA
"nore1.13","numeric",7395,0.000135208220659816,3,0.504394861392833,1,1,NA,0.500014493569316,NA,0,1,1,-0.0175765588702093,-0.308592514914596,-1.99996145751896,-17.5590829240699,NA,NA
"nore1.14","numeric",7395,0.000135208220659816,3,0.63921568627451,1,1,NA,0.48026053628532,NA,0,1,1,-0.579672282467955,-10.1773349831439,-1.66420503471168,-14.6112386802735,NA,NA
"nore1.15","numeric",7395,0.000135208220659816,3,0.20973630831643,0,0,NA,0.407147891689856,NA,0,1,1,1.42564628854946,25.0301425216857,0.0324717859571098,0.285092885250332,NA,NA
"nore1.16","numeric",7395,0.000135208220659816,3,0.70764029749831,1,1,NA,0.454877441782266,NA,0,1,1,-0.912827060463836,-16.0265499265658,-1.1669044992452,-10.2450838688338,NA,NA
"nore1.17","numeric",7395,0.000135208220659816,3,0.291954022988506,0,0,NA,0.454692015357469,NA,0,1,1,0.914983490606186,16.0644104774154,-1.16296242040482,-10.2104735572244,NA,NA
"nore1.18","numeric",7395,0.000135208220659816,3,0.658823529411765,1,1,NA,0.474136569107734,NA,0,1,1,-0.669857853655592,-11.760727524728,-1.55150020498906,-13.6217228855552,NA,NA
"nore1.19","numeric",7395,0.000135208220659816,3,0.717782285327924,1,1,NA,0.450109178815075,NA,0,1,1,-0.967555631564772,-16.9874221609111,-1.06397992325691,-9.34143587206435,NA,NA
"nore1.20","numeric",7395,0.000135208220659816,3,0.324814063556457,0,0,NA,0.468337002801163,NA,0,1,1,0.74801796831802,13.1329885302979,-1.44066388015775,-12.6486120231457,NA,NA
