"name","type","n","missing","unique","mean","median","mode","mode_value","sd","v","min","max","range","skew","skew_2se","kurt","kurt_2se","category","description"
"g","factor",556,0,5,NA,NA,184,"NI",NA,0.740774287045184,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stimulus_1","numeric",553,0.00539568345323741,371,3.79932188065099,2.605,2.605,NA,4.89925776408619,NA,0.063,66.068,66.005,8.03264732707535,38.6624215617071,85.3518270979809,205.772437398945,NA,NA
"stimulus_2","numeric",553,0.00539568345323741,401,3.54065461121157,2.455,2.455,NA,3.44425207827169,NA,0,30.514,30.514,3.86085526903902,18.5829164311977,20.8485873187272,50.2633016159616,NA,NA
"stimulus_3","numeric",553,0.00539568345323741,406,3.58257866184448,2.668,2.668,NA,3.12300233738729,NA,0.11,29.016,28.906,3.14277960462681,15.1267029413897,14.5307650321786,35.0318328219301,NA,NA
"stimulus_4","numeric",553,0.00539568345323741,390,3.28722061482821,2.562,2.562,NA,2.43782507720263,NA,0.203,21.413,21.21,2.73755872052186,13.1763097510818,11.9704333339181,28.8591976011744,NA,NA
"stimulus_5","numeric",553,0.00539568345323741,393,3.42235804701627,2.497,2.497,NA,2.68016154577017,NA,0.14,20.701,20.561,2.37788277627003,11.4451316704262,8.20356510654942,19.7777557286239,NA,NA
"stimulus_6","numeric",553,0.00539568345323741,387,3.52657504520796,2.434,2.434,NA,3.17026531119426,NA,0.031,28.68,28.649,3.21955998349012,15.4962592351505,15.9296409769767,38.4043454273065,NA,NA
"stimulus_7","numeric",553,0.00539568345323741,396,3.5202965641953,2.511,2.511,NA,2.85885502930054,NA,0.062,19.057,18.995,2.18091675277194,10.4971025682213,6.06597034913693,14.6242856933658,NA,NA
"stimulus_8","numeric",553,0.00539568345323741,374,3.63565099457505,2.418,2.418,NA,3.62662689870282,NA,0.312,47.923,47.611,4.76251433413414,22.922746310463,42.8401474171827,103.282165740214,NA,NA
"stimulus_9","numeric",553,0.00539568345323741,376,3.65096564195298,2.356,2.356,NA,3.3362838978429,NA,0,23.634,23.634,2.46758790137425,11.8768968434514,7.73100281132114,18.6384679287232,NA,NA
"stimulus_10","numeric",553,0.00539568345323741,401,3.70578119349005,2.355,2.355,NA,3.44300130134959,NA,0.016,25.132,25.116,2.42640800637993,11.6786913956944,7.46889165340332,18.0065511476999,NA,NA
"stimulus_11","numeric",553,0.00539568345323741,377,3.7711609403255,2.34,2.34,NA,3.74028249695425,NA,0.265,25.959,25.694,2.46137159521664,11.8469767636276,6.83300762348376,16.4735153453216,NA,NA
"stimulus_12","numeric",553,0.00539568345323741,381,3.83994032549729,2.308,2.308,NA,3.79575096802827,NA,0.015,24.057,24.042,2.21905132134378,10.6806503708527,4.91155126492354,11.8411275956985,NA,NA
"stimulus_13","numeric",553,0.00539568345323741,382,4.09436889692586,2.371,2.371,NA,7.30118758911827,NA,0.062,147.95,147.888,14.1881074239487,68.2896395237625,270.247310727904,651.532014249128,NA,NA
"stimulus_14","numeric",553,0.00539568345323741,393,4.0156582278481,2.418,2.418,NA,4.31862303571947,NA,0,34.383,34.383,2.68770689606998,12.9363649142056,8.61979515022976,20.7812336097529,NA,NA
"stimulus_15","numeric",553,0.00539568345323741,392,4.07910488245931,2.262,2.262,NA,4.88326910316309,NA,0.092,51.606,51.514,3.49930296825945,16.8427071452468,19.3204693353493,46.5792028360742,NA,NA
"stimulus_16","numeric",553,0.00539568345323741,377,4.05951356238698,2.371,2.371,NA,4.66903778377896,NA,0.109,28.057,27.948,2.61428512300388,12.5829741295111,6.548959601905,15.7887115663525,NA,NA
"stimulus_17","numeric",553,0.00539568345323741,377,4.15390596745027,2.325,2.325,NA,5.13659709670668,NA,0.062,33.899,33.837,2.80740553873463,13.5124937039591,8.03899163966508,19.3809899584769,NA,NA
"stimulus_18","numeric",553,0.00539568345323741,380,4.13696383363472,2.215,2.215,NA,5.12202869739623,NA,0.031,30.057,30.026,2.67565319389828,12.8783485099287,6.65403423436451,16.0420331877535,NA,NA
"stimulus_19","numeric",553,0.00539568345323741,387,4.41853887884268,2.403,2.403,NA,5.80919787913431,NA,0,48.438,48.438,3.02501420132294,14.5598791431418,10.5946665106446,25.5423981588777,NA,NA
"stimulus_20","numeric",553,0.00539568345323741,383,7.34303797468354,2.247,2.247,NA,71.1440304405793,NA,0.063,1672,1671.937,23.1655792099747,111.499652937366,539.026099629434,1299.52360849952,NA,NA
"stimulus_21","numeric",553,0.00539568345323741,383,4.44357504520796,2.278,2.278,NA,5.82661224175982,NA,0.265,33.057,32.792,2.69009818127169,12.947874553902,6.42587505730579,15.4919703294105,NA,NA
"stimulus_22","numeric",553,0.00539568345323741,378,4.46360216998192,2.215,2.215,NA,6.29660917986088,NA,0.343,38.703,38.36,2.88011960768405,13.8624781950887,7.74122342694439,18.6631085376009,NA,NA
"stimulus_23","numeric",553,0.00539568345323741,364,4.60119891500904,2.293,2.293,NA,6.35699233557537,NA,0.733,35.057,34.324,2.70875399006817,13.0376679576075,6.39029007112994,15.4061794378833,NA,NA
"stimulus_24","numeric",553,0.00539568345323741,382,4.4935424954792,2.293,2.293,NA,6.46647600774863,NA,0,36.057,36.057,2.90701048282115,13.9919082955749,7.44799470479482,17.9561712531438,NA,NA
