"g","iatexplicitart1","iatexplicitart2","iatexplicitart3","iatexplicitart4","iatexplicitart5","iatexplicitart6"
"tamuc   ",-1,-1,-1,0,2,1
"luc     ",-3,-3,-3,-3,-3,-3
"vcu     ",-1,-1,-1,-1,-1,2
"ithaca  ",-2,-2,-3,-2,-2,-3
"brasilia",3,2,1,2,-1,-1
"wisc    ",-1,-2,-3,-2,-2,0
"wisc    ",-3,-3,-3,-2,-3,-2
"ithaca  ",-1,-1,-1,-2,-1,-2
"vcu     ",-2,-1,-2,-2,-2,-3
"ithaca  ",-3,-3,-3,-3,-3,-3
"ithaca  ",-3,-3,-3,-3,-3,-2
"wisc    ",-3,-3,-3,-3,-3,-3
"wisc    ",-3,-3,-3,-3,-2,-2
"wisc    ",-2,0,-1,1,-2,0
"wisc    ",-3,-3,-3,-3,-3,-3
"ithaca  ",-2,-3,-3,-3,-2,-3
"wisc    ",-3,-3,-3,-2,-2,-3
"wisc    ",-2,-1,-3,-2,-2,-3
"ithaca  ",-3,1,-3,-3,-3,-3
"wisc    ",-1,0,0,0,0,0
"ithaca  ",-3,-3,-3,-3,-3,-3
"wisc    ",-3,-3,0,0,-3,0
"wisc    ",-2,-2,0,-1,-1,-2
"wisc    ",-2,-1,-2,-3,NA,-2
"ithaca  ",-1,-3,-3,-1,0,-2
"wisc    ",-2,-1,-2,-3,-3,-3
"tamuc   ",1,0,-2,-1,2,-3
"qccuny2 ",-3,-3,-3,-3,-3,-3
"wisc    ",-3,-3,-3,-3,-3,-3
"wisc    ",-3,-3,-3,-3,-3,-3
"vcu     ",-2,-1,-3,-1,-1,-3
"qccuny2 ",-3,-3,-3,-3,-3,-3
"luc     ",-1,-1,-3,-3,-2,-2
"luc     ",NA,-3,-3,-3,-3,-3
"luc     ",-3,0,-3,-3,-2,0
"luc     ",-3,-3,-3,-3,-3,-3
"luc     ",-3,-2,-3,-2,-2,-3
"ufl     ",-1,0,-1,-1,0,-1
"tamuc   ",-3,0,-1,-3,-3,0
"qccuny  ",-3,-3,-3,-3,-3,-3
"qccuny  ",-2,-2,-3,-2,-1,-3
"qccuny  ",-1,-2,-3,-3,-1,0
"qccuny  ",-3,-3,-3,-3,-3,-3
"brasilia",-1,0,-3,-1,1,-3
"luc     ",-2,0,0,0,0,-3
"luc     ",-1,-2,-3,1,1,1
"luc     ",1,0,-1,-1,-2,-1
"qccuny  ",-1,0,-1,-1,0,0
"luc     ",-1,2,-3,-2,-1,0
"brasilia",-2,-2,-3,-2,-2,-3
"qccuny  ",-3,-3,-3,-3,-3,-3
"qccuny  ",-3,-2,-3,-2,-2,-3
"qccuny  ",-3,-2,-3,-2,-3,-2
"qccuny2 ",-1,-2,-3,-2,-2,-3
"luc     ",-3,-3,-3,-3,-2,0
"luc     ",-1,-2,-2,-2,-1,1
"luc     ",-3,-2,-3,-3,-3,-3
"luc     ",-2,-2,-3,-2,-2,1
"luc     ",-2,-2,0,0,-2,-1
"sdsu    ",-3,1,-3,-2,-2,-3
"sdsu    ",-2,0,-2,-2,-1,-3
"sdsu    ",-3,-2,-2,-3,-2,0
"sdsu    ",-3,-2,-2,-3,-2,-2
"sdsu    ",-2,-3,-3,-3,-3,-3
"sdsu    ",-3,0,-2,0,-3,-1
"mcdaniel",-2,-3,-3,-2,1,-3
"mcdaniel",-3,-2,-3,-2,-3,-3
"mcdaniel",-3,-2,-3,-3,-3,-2
"sdsu    ",-2,-3,-3,-2,-3,-1
"sdsu    ",-2,0,-3,-1,-3,0
"sdsu    ",-3,-3,-3,-3,-3,-3
"luc     ",-2,-2,-2,-2,-2,-3
"luc     ",-1,-1,-1,-2,-2,-3
"luc     ",-3,-2,-3,-3,-2,-3
"luc     ",-2,0,-3,-2,-2,-2
"luc     ",-3,-2,-3,-3,-3,-2
"sdsu    ",-2,-3,-3,-3,-2,-3
"sdsu    ",-3,-3,-3,-3,-3,-3
"sdsu    ",0,0,-3,-3,0,-3
"sdsu    ",-1,-1,-2,0,-2,0
"luc     ",-3,-3,-3,-3,-2,-3
"luc     ",-2,-2,-2,-2,-2,-2
"sdsu    ",-1,-1,-1,-1,-1,-1
"sdsu    ",-2,-2,-3,-2,-3,-3
"sdsu    ",-1,-1,0,0,-1,-1
"sdsu    ",-3,-2,-2,-2,-2,-3
"mcdaniel",-2,0,0,-2,-3,-3
"mcdaniel",-1,-1,0,-1,-2,-2
"swpson  ",-2,-2,-3,-3,-3,-3
"jmu     ",-1,-2,-3,-1,-1,-2
"brasilia",-3,-2,-3,-2,-3,-2
"swpson  ",-3,-2,-3,-3,-2,-3
"ithaca  ",-3,-3,-3,-3,-3,-3
"tamuc   ",-3,-2,-3,-2,-2,-2
"ithaca  ",-2,-2,-2,-2,-2,-2
"qccuny2 ",-3,-3,-3,-3,-3,-3
"ufl     ",-3,-1,-2,-2,-3,-2
"qccuny2 ",-3,-3,-3,-3,-3,-3
"tamuc   ",-2,-2,0,-1,-3,-3
"ithaca  ",-1,0,-2,-2,-1,-3
"ithaca  ",-2,-2,-2,-2,-2,1
"ithaca  ",-3,0,-3,-3,-3,-3
"ithaca  ",2,1,0,0,-2,-1
"ithaca  ",0,-1,-1,-1,2,2
"ithaca  ",-3,-3,-3,-3,-3,-3
"ithaca  ",2,0,-2,-2,-2,-1
"ithaca  ",-1,-1,NA,-1,0,0
"ithaca  ",-2,-2,-3,-2,-2,-3
"ithaca  ",-2,-2,-3,-2,-1,-2
"qccuny2 ",-2,-3,-3,-3,-3,-3
"tamuc   ",-2,-2,-2,-2,-2,-3
"qccuny2 ",1,0,-1,0,0,0
"tamuc   ",-3,-2,-3,-2,-2,-2
"swpson  ",-3,-3,-3,-3,-3,-3
"wl      ",-3,0,-2,-3,-3,-2
"wpi     ",-3,-3,-3,-3,-3,-3
"swpson  ",-3,-2,-3,-3,-3,-3
"wpi     ",-3,-2,-2,-2,-3,0
"wpi     ",-2,-3,-3,-3,-3,-3
"ithaca  ",-3,-3,-3,-3,-3,-3
"ithaca  ",-3,-2,-3,-2,-2,-3
"ithaca  ",-3,-2,-3,-1,-1,1
"tamuc   ",-2,-2,-3,-1,-1,-2
"swpson  ",-3,-2,-2,-2,-2,0
"tamuc   ",-3,-3,-3,-3,-3,-3
"ithaca  ",-3,-3,-3,-3,-2,-2
"swpson  ",-3,-2,-2,-1,-2,-3
"swpson  ",-2,0,-3,-3,-3,-3
"swpson  ",-2,-2,-2,0,-3,-3
"sdsu    ",-2,-2,-3,-3,-3,NA
"sdsu    ",1,0,-3,-3,1,-3
"sdsu    ",-3,-3,-3,-3,-3,-3
"swpson  ",-3,-3,-3,-3,-3,-3
"swpson  ",-2,-2,-3,-2,-2,-2
"swpson  ",-3,2,-1,0,-1,3
"qccuny  ",-3,-1,-1,-2,-3,-3
"qccuny  ",-3,-3,-3,-3,-3,-3
"qccuny  ",-2,-2,-3,-2,-3,-2
"qccuny  ",-3,-3,-3,NA,-3,-3
"qccuny  ",-3,-3,-3,-3,-3,-3
"sdsu    ",-2,-3,-3,-2,-2,-2
"sdsu    ",2,1,-1,-1,2,1
"sdsu    ",-2,-2,-3,-3,-2,-2
"sdsu    ",-3,-3,-3,-3,-3,-3
"sdsu    ",-3,-3,-3,-3,-3,-3
"sdsu    ",0,-1,-2,-2,2,1
"mcdaniel",-3,-3,-3,-3,-3,-3
"swpson  ",-3,-3,-2,-2,-3,-3
"swpson  ",-3,-2,-3,-3,-3,-2
"swpson  ",-2,-2,1,0,-1,0
"swpson  ",-3,-2,-2,-2,-2,-2
"swpson  ",-2,-2,-2,-2,-1,0
"swpson  ",-3,-2,-3,-3,-2,-2
"msvu    ",-2,-2,-1,-2,-2,-2
"msvu    ",-3,-3,-3,-3,-3,-3
"msvu    ",-3,-3,-3,-3,-3,-3
"msvu    ",0,-1,-1,-2,-1,-1
"msvu    ",-2,0,-3,-3,-3,-3
"msvu    ",-2,-2,-3,-2,-2,-3
"msvu    ",-3,-3,-3,-2,-1,1
"laurier ",-1,-2,-2,-1,-1,-2
"laurier ",-2,-2,-3,-1,-2,-3
"laurier ",2,2,1,-2,1,0
"laurier ",-2,-1,0,-2,0,0
"laurier ",-3,-2,-3,-2,-2,-3
"laurier ",-3,-3,-2,-2,3,0
"laurier ",-3,-3,-3,-3,-2,-1
"laurier ",-1,-1,-1,-1,-1,-2
"laurier ",-3,-3,-3,-3,-3,-3
"laurier ",-1,-1,-3,-2,-3,-3
"laurier ",-2,-2,-2,-2,-2,-3
"laurier ",-2,0,-2,-3,0,0
"laurier ",0,1,1,0,1,1
"laurier ",-1,-3,-3,-3,-3,0
"laurier ",-2,-3,-3,-2,-3,-3
"laurier ",-2,-2,-3,-2,-2,-3
"qccuny2 ",-2,-2,-3,-3,-3,-3
"qccuny2 ",-3,-3,-3,-3,-3,-1
"laurier ",-1,-2,-2,-1,-2,-1
"laurier ",-2,-2,-3,-1,-1,-1
"laurier ",-3,NA,-3,-3,-3,-3
"laurier ",-1,-1,-3,-3,1,0
"laurier ",1,0,-3,-3,0,1
"laurier ",-3,-3,-2,-2,-3,-2
"laurier ",-2,-2,-2,-2,-2,-2
"laurier ",-2,-2,-2,-2,-2,-2
"laurier ",0,0,0,0,0,0
"laurier ",-2,-2,-1,-2,-2,-3
"laurier ",-2,-3,-3,-2,-2,-1
"laurier ",-2,-1,-2,-1,0,-3
"laurier ",-3,-3,-3,-3,-3,-3
"laurier ",-2,-2,-2,-2,-2,-2
"laurier ",-1,-2,-3,-2,1,-2
"laurier ",-2,-2,-2,-2,-2,1
"laurier ",-3,-3,-3,-3,-3,-3
"laurier ",-1,-1,-1,-1,-1,0
"laurier ",-2,-3,-3,-3,-2,1
"laurier ",-2,0,-3,-2,0,-2
"laurier ",-1,-1,-1,-1,3,3
"laurier ",-2,-1,-3,-3,-1,0
"laurier ",-2,0,-3,-1,-2,-3
"laurier ",3,3,3,3,3,3
"laurier ",-1,1,3,-1,1,1
"laurier ",-3,-3,-3,-2,-3,-3
"laurier ",-2,-2,-3,-1,-1,0
"laurier ",-2,-2,-3,-2,-3,-2
"laurier ",-3,-3,-2,-1,-2,-3
"laurier ",-3,-2,-2,-3,-3,1
"laurier ",-3,-3,-3,-3,-3,-3
"laurier ",-2,-3,-3,-3,-3,-3
"ithaca  ",-1,-2,-3,-2,0,-2
"ithaca  ",1,0,-1,0,1,-3
"ithaca  ",-3,-2,-3,-3,-2,-3
"ithaca  ",-2,-2,-3,-2,-2,-2
"ithaca  ",0,-1,-1,-1,0,-2
"ithaca  ",-2,-3,-2,-2,-2,-3
"laurier ",-3,-3,-3,-3,-3,-3
"laurier ",-3,-3,-3,-3,-1,-1
"laurier ",-1,-1,-1,-2,-2,-2
"laurier ",-3,-3,-3,-3,-2,-2
"swpson  ",-2,-3,-3,-2,-3,-2
"laurier ",1,-2,-3,-3,-2,-3
"laurier ",-1,-1,-1,-2,-1,0
"laurier ",-1,-1,-2,-2,-1,0
"laurier ",-1,-1,-1,0,0,0
"laurier ",-3,-2,-3,-2,-2,-2
"laurier ",-2,-1,-3,-2,-1,-3
"laurier ",-1,-3,-3,-3,-3,-2
"laurier ",-3,-3,-3,-3,-3,-3
"laurier ",-2,-2,-3,-2,-2,-2
"laurier ",-1,-1,-2,-1,-2,-2
"ufl     ",-3,-2,-3,-2,-3,-2
"laurier ",1,NA,-2,-2,-1,1
"laurier ",-2,-2,-1,-2,-2,-3
"uva     ",-2,0,-3,-2,-2,-2
"laurier ",-1,-1,-2,-1,-1,0
"uva     ",-1,-2,-3,-2,-1,-1
"uva     ",-3,-3,-3,-3,-3,-2
"uva     ",0,-2,-2,-1,-2,-1
"wpi     ",-2,0,0,-2,-2,-1
"wpi     ",-2,-3,-3,-2,-2,-2
"laurier ",-3,-3,-3,-3,-3,-3
"laurier ",-1,-3,-3,-3,-2,-3
"laurier ",-2,-3,-3,-2,-2,-3
"laurier ",-1,-1,-1,-1,-1,1
"laurier ",-1,-2,-3,-2,-2,-2
"laurier ",-3,-3,-3,-3,-3,-3
"laurier ",-3,-3,-3,-3,-3,-3
"laurier ",-1,-1,-2,1,-1,1
"laurier ",-1,-1,-2,-2,0,0
"laurier ",-1,-1,-1,-1,0,-3
"laurier ",1,1,1,1,-1,1
"laurier ",-3,-1,-3,-2,-3,-2
"laurier ",3,3,3,3,3,3
"laurier ",1,2,2,2,2,-1
"laurier ",1,0,0,1,1,1
"uva     ",-3,-3,-3,-3,-3,-3
"laurier ",-2,0,-2,-3,-2,-3
"msvu    ",-2,-2,-1,0,-1,-1
"uva     ",-3,-3,-3,-3,-2,-3
"uva     ",-2,-2,-2,-1,-1,-2
"msvu    ",-3,-3,-3,-3,-3,-3
"ithaca  ",-3,-3,-3,-3,-3,-2
"laurier ",-3,-2,-3,-3,-3,-1
"uva     ",-3,-3,-3,-3,-3,-3
"laurier ",-2,-2,-2,-2,-2,-3
"laurier ",0,-1,0,0,-1,0
"laurier ",-2,-1,NA,-1,1,0
"laurier ",-2,-2,0,0,-2,0
"uva     ",-2,-2,-3,-2,-1,-3
"laurier ",-1,-1,-2,-1,-2,-3
"uva     ",-2,-2,-2,-2,-2,-2
"laurier ",-2,-3,-2,-2,-3,-2
"uva     ",0,-3,-1,-1,0,0
"laurier ",-2,0,-2,-2,-2,-2
"laurier ",-2,-2,-3,-3,0,2
"laurier ",-3,-3,-3,-3,-1,-3
"laurier ",-2,1,-1,-1,1,1
"uva     ",-3,-2,-3,-2,-2,-2
"laurier ",1,0,-1,0,0,0
"laurier ",-2,-3,-2,-2,-3,-2
"laurier ",-2,-2,-3,-3,-1,1
"laurier ",-3,-3,-2,-1,1,-3
"uva     ",-2,-2,-1,-2,-2,-3
"laurier ",-3,-2,-3,-3,-2,-3
"uva     ",-2,-3,-3,0,-2,0
"laurier ",-2,-2,-3,-2,0,-3
"laurier ",-1,-2,-1,-1,0,NA
"uva     ",-2,-1,-3,-1,-2,-1
"laurier ",-2,-2,-3,-3,-2,-2
"uva     ",-3,-2,-3,-3,-2,-3
"laurier ",-3,-3,-3,-3,-3,-3
"laurier ",-2,-2,-3,NA,-2,0
"laurier ",-3,-3,-3,-3,-3,0
"sdsu    ",-3,-2,-3,-2,-3,-3
"laurier ",-3,-2,-3,-3,-2,-2
"laurier ",-2,-2,-3,-1,-2,1
"sdsu    ",-2,-2,-2,-3,-2,-3
"laurier ",-1,-1,-2,-1,0,-1
"sdsu    ",-1,-1,-3,-2,1,0
"laurier ",0,1,-2,-1,2,1
"csun    ",0,0,-1,-1,-1,-2
"laurier ",-1,-1,-1,-1,-1,-3
"csun    ",-3,-2,-3,-3,-2,-3
"laurier ",1,0,0,0,2,0
"sdsu    ",-3,-3,-3,-3,-3,-3
"laurier ",0,-2,-1,0,2,1
"laurier ",-2,0,-1,0,2,2
"laurier ",-2,-3,-3,-3,-3,-3
"ithaca  ",-3,-3,-3,-3,-3,-2
"csun    ",2,-1,-1,-1,-1,-2
"csun    ",-1,1,-3,-2,-1,-1
"luc     ",-2,-2,-3,-3,-2,-1
"csun    ",-2,-2,-2,-2,-1,-1
"sdsu    ",-2,-2,-3,-2,-2,-3
"sdsu    ",-2,-1,-3,-3,-1,2
"sdsu    ",-1,-1,0,0,0,0
"csun    ",-3,-3,-3,-3,-3,-3
"sdsu    ",-2,-2,-3,-2,-2,-2
"csun    ",-3,-3,-3,-3,-3,-3
"wku     ",0,0,0,0,0,0
"ithaca  ",-3,-3,-3,-3,-3,-3
"ithaca  ",-3,-3,-3,-3,-2,-3
"wku     ",-1,0,-1,-2,-2,0
"luc     ",2,2,0,0,2,0
"csun    ",0,0,0,0,0,0
"csun    ",-3,-3,-3,-3,-3,-3
"swpson  ",-3,-3,0,-3,-3,-3
"csun    ",-3,2,-3,-3,-3,-3
"csun    ",-2,-2,-2,-2,-2,-2
"sdsu    ",-3,-2,-2,-3,-3,-3
"sdsu    ",-3,-3,-3,-3,-3,-2
"brasilia",-3,-3,-2,-2,-3,-1
"sdsu    ",-2,-2,-2,-2,-2,-2
"csun    ",-3,-3,-3,-3,-2,-3
"csun    ",-3,-2,-3,-2,-3,-3
"csun    ",-2,-3,-3,-3,-3,-3
"csun    ",-2,-2,-3,-3,-3,-3
"csun    ",-3,-3,-3,-3,-3,-3
"sdsu    ",-1,0,0,-1,-1,0
"sdsu    ",0,-1,-3,-1,-3,2
"sdsu    ",-3,-3,-3,-3,-2,-3
"sdsu    ",-2,-2,-3,-3,-2,-2
"csun    ",-3,-2,-3,-3,-3,-2
"conncoll",-3,-3,-3,-3,-3,-3
"conncoll",-3,-3,-3,-3,-3,-3
"conncoll",0,0,0,0,0,0
"conncoll",2,0,-1,0,2,-1
"conncoll",-2,-2,-3,-3,-3,0
"conncoll",-1,-2,-3,-2,-2,-1
"conncoll",-3,-2,-3,-3,-2,-2
"conncoll",-2,-2,-2,-2,-1,-1
"conncoll",0,0,-1,0,0,0
"conncoll",-1,-1,-3,-3,-2,-3
"conncoll",3,0,-1,0,2,2
"conncoll",-3,-3,-3,-3,-3,-2
"brasilia",-2,-2,-2,-2,0,0
"conncoll",0,0,-1,0,0,1
"conncoll",-3,0,0,0,-3,0
"conncoll",-3,-3,-3,-3,-3,-3
"conncoll",-3,-3,-3,-3,-3,-3
"conncoll",-3,-2,-3,-3,-2,-1
"csun    ",-1,-2,-2,-1,-1,-1
"conncoll",-1,-3,-1,1,-2,-1
"csun    ",0,-1,-3,-3,-2,-2
"csun    ",-3,-3,-3,-3,-3,-3
"luc     ",-3,-3,-3,-3,-3,-2
"mcdaniel",-1,0,-1,-2,-1,1
"csun    ",-2,0,-2,-2,-1,0
"csun    ",-2,-1,-3,-2,-2,-3
"csun    ",-2,-3,-3,-3,-2,-3
"csun    ",-3,-3,-3,-3,-3,-3
"sdsu    ",-3,-3,-3,-3,-3,-3
"sdsu    ",-3,-3,-3,-3,-3,-3
"sdsu    ",-1,-2,-3,-3,-2,-3
"sdsu    ",0,0,-2,-1,0,0
"conncoll",-3,-1,-1,-3,-3,-2
"conncoll",-2,-3,-3,-3,-1,1
"csun    ",-2,-2,-2,-2,-2,-2
"csun    ",-2,-2,-2,-2,-2,-2
"csun    ",-3,-3,-3,-3,-3,-3
"conncoll",-2,1,-3,-2,-3,-3
"csun    ",-3,-2,-3,-3,-3,-3
"conncoll",-2,-2,-2,-2,-2,-2
"csun    ",-1,1,-3,0,-2,2
"csun    ",-2,0,-3,-3,-1,-3
"csun    ",-1,-2,-3,-3,-2,-3
"csun    ",1,-1,-3,-2,-1,-1
"conncoll",0,-1,-2,-1,-1,0
"conncoll",-3,-3,-3,-3,-3,-3
"conncoll",-3,-3,-3,-3,-3,-3
"conncoll",-3,-2,-3,-2,-2,-3
"conncoll",-1,-2,-3,0,1,1
"conncoll",-2,-3,-3,-2,-2,-2
"conncoll",-3,-3,-3,-3,-3,-3
"conncoll",-3,-3,-3,-2,-2,1
"conncoll",-3,0,-3,-3,-2,-2
"conncoll",-3,-3,-3,-3,-3,-3
"csun    ",-1,-1,0,0,0,-2
"mcdaniel",-3,-3,-3,-3,-3,-3
"luc     ",-2,-2,-3,-3,-2,0
"csun    ",-2,-2,-3,-2,-2,-1
"csun    ",0,-2,-3,-3,3,1
"csun    ",-2,-3,-3,-3,-3,-3
"csun    ",-2,-2,-3,-3,-2,-3
"mcdaniel",-1,0,-3,-2,-1,-3
"csun    ",0,1,0,0,2,2
"csun    ",-2,-2,-3,-2,-2,-2
"csun    ",-2,-3,-3,-1,-2,-3
"csun    ",-1,-1,-1,-1,-1,-1
"csun    ",-3,-3,-3,-3,-3,-2
"csun    ",-3,-3,-3,-3,-3,-3
"csun    ",-3,-3,-3,-3,-3,-1
"csun    ",-1,-1,-1,-2,-2,-2
"conncoll",-2,-2,-2,-2,-2,-3
"conncoll",-3,-3,-3,-3,-3,-3
"csun    ",-3,-3,-1,-1,-1,-1
"conncoll",-3,-2,-3,-3,-3,-3
"conncoll",-2,-3,-3,-3,-2,-2
"conncoll",-2,-2,-2,-1,-3,-3
"conncoll",-2,-1,0,-1,-1,-2
"conncoll",-3,-2,-3,-2,-3,-3
"conncoll",-3,0,0,0,-2,0
"conncoll",-2,-2,-3,-3,-3,-2
"conncoll",1,0,-2,0,1,-2
"conncoll",-2,-3,-2,-3,-2,-2
"conncoll",-2,-2,-3,-2,-2,-2
"conncoll",-3,-3,-3,-3,-3,-3
"conncoll",-1,0,-2,-1,-1,-1
"conncoll",-2,-2,-3,-2,-2,0
"conncoll",-3,-3,-3,-3,-3,-3
"conncoll",-3,-3,-3,-3,-3,-3
"conncoll",-3,-2,-2,-3,-2,-1
"csun    ",-2,-2,-3,-2,-2,1
"csun    ",-2,-2,-3,-2,0,-2
"csun    ",-3,-3,-2,-3,-2,-2
"csun    ",-3,-3,-3,-3,-3,-3
"csun    ",-2,-2,-3,-3,-3,-2
"csun    ",-2,-2,-3,-3,-2,-3
"csun    ",-1,-2,-3,-2,-2,-2
"csun    ",0,1,-3,1,-1,-1
"csun    ",-2,-2,-2,-1,-1,-3
"vcu     ",-3,-3,-3,-3,-3,-3
"csun    ",-2,-3,-3,-3,-2,0
"csun    ",-3,-3,-3,-3,-2,NA
"csun    ",-1,-2,-3,-3,-3,0
"csun    ",-2,-2,-2,-2,-2,0
"csun    ",-2,-1,NA,0,-2,0
"csun    ",-1,-1,-3,-1,1,0
"csun    ",-3,-2,-3,-2,0,-1
"csun    ",-2,-2,-3,-3,-2,-1
"csun    ",-2,-3,-3,-2,-2,-3
"csun    ",-3,-3,-3,-3,-3,-3
"csun    ",-2,-2,-2,-2,-2,-2
"csun    ",-2,-2,-3,-2,-2,-2
"csun    ",-3,-3,-3,-3,-3,-1
"csun    ",-3,-2,-3,-2,-3,-3
"csun    ",-3,-3,-3,-3,-2,-2
"csun    ",0,0,-1,-1,-3,-2
"csun    ",0,-2,-3,-3,0,-3
"csun    ",3,2,2,2,2,2
"csun    ",0,-1,-3,-3,-3,-3
"csun    ",-3,-3,-3,-3,-3,-3
"csun    ",-3,-2,-3,-2,-2,-2
"csun    ",-3,-3,-3,-3,-3,-3
"csun    ",-3,-3,-3,-3,-3,-3
"csun    ",1,0,0,0,-1,0
"csun    ",-1,-2,-2,-2,-2,-1
"csun    ",-3,-3,-3,-3,NA,-3
"csun    ",-1,0,-2,-3,0,-2
"csun    ",-2,-2,-2,-2,-2,-2
"charles ",-3,-1,-2,-2,-2,-3
"charles ",-3,-2,-3,-3,-2,-3
"charles ",-3,-3,-3,-3,-3,-3
"charles ",-3,-2,-3,-3,-3,-2
"charles ",-3,0,-1,0,-2,0
"charles ",-3,-3,-3,-3,-2,-2
"charles ",-3,-2,-2,-2,-3,0
"charles ",-3,-3,-3,-3,-2,-3
"charles ",-2,0,0,0,-2,0
"csun    ",-2,-2,-2,-2,-2,-2
"charles ",-3,-1,0,-3,-3,1
"charles ",-3,-2,-3,-3,-2,-3
"charles ",-3,-2,-2,-2,-2,-2
"charles ",-2,-1,-2,-2,-3,-1
"charles ",-3,-3,-3,-3,-3,-3
"charles ",-2,0,-2,-2,-1,-2
"charles ",-3,0,0,0,-3,0
"charles ",-2,0,-1,-2,-3,-2
"charles ",-3,-1,-2,-3,-3,1
"charles ",-2,-1,-2,-2,-2,0
"charles ",-3,-1,-2,-3,-3,-2
"charles ",-3,-3,-3,-3,-3,-3
"charles ",-3,-1,-2,-3,-2,-3
"charles ",-2,-2,-2,-2,-1,-2
"msvu    ",-1,0,-2,NA,0,-1
"msvu    ",2,2,0,2,2,0
"qccuny2 ",-3,-2,-2,-2,-2,-3
"qccuny2 ",-2,-2,-1,-1,-2,-2
"msvu    ",-3,-3,-3,-3,-3,-3
"msvu    ",-3,0,-3,0,0,NA
"csun    ",-3,-1,-3,-3,-2,-2
"qccuny2 ",-2,-2,-3,-2,-2,-3
"qccuny2 ",0,1,0,2,1,1
"wl      ",-3,-2,-2,-2,-3,-3
"luc     ",-2,-2,-3,-3,-2,-2
"qccuny2 ",-1,-1,-1,-1,0,-1
"qccuny2 ",-3,-3,-3,-3,-3,-3
"msvu    ",-3,-3,-3,-3,-3,-3
"msvu    ",-3,-3,-2,-3,-2,-3
"msvu    ",-2,-2,-1,-1,NA,-2
"luc     ",-3,-3,-3,-3,-3,-3
"qccuny2 ",-1,-2,1,0,1,-1
"msvu    ",-1,-1,-2,-2,-1,0
"brasilia",-2,-2,-3,-3,-2,-3
"qccuny  ",-1,-1,-1,-1,-1,-1
"vcu     ",-3,-3,-3,-2,-2,-1
"qccuny  ",-3,NA,-3,-3,-3,-1
"qccuny  ",-2,0,0,-3,-3,-3
"vcu     ",-2,-2,-2,-2,-2,-2
"brasilia",-2,-2,-3,-3,-2,-2
"vcu     ",-3,-3,-3,0,3,0
"sdsu    ",-2,-2,-3,-2,-3,0
"sdsu    ",-3,-3,-2,-3,-3,-3
"wpi     ",0,-2,-2,-3,-2,-3
"sdsu    ",-3,-3,-3,-3,-3,0
"sdsu    ",-3,-2,-3,-3,-3,-3
"wpi     ",0,-1,-2,-1,-1,0
"wpi     ",-3,-3,-3,-3,-3,-3
"vcu     ",2,0,0,1,3,1
"vcu     ",-3,-3,-3,-3,-3,-3
"vcu     ",-2,-3,-3,-3,-3,-2
"qccuny2 ",-2,-3,-2,-1,-2,1
"qccuny2 ",-3,0,-3,-2,1,2
"qccuny  ",-1,-2,-1,-1,-1,-2
"wpi     ",0,0,0,0,0,0
"qccuny  ",-1,-2,-3,-3,-2,0
"qccuny  ",-2,-2,-2,-2,-2,-2
"vcu     ",-3,-3,-3,-3,-3,-3
"wpi     ",-3,-2,-3,-2,-3,-3
"vcu     ",-2,-2,-2,-2,-3,0
"qccuny  ",-3,-3,-3,-3,-3,-3
"vcu     ",-2,-2,-3,-3,-2,0
"sdsu    ",-3,-3,-3,-3,-3,-3
"sdsu    ",-3,-3,-3,-3,-3,0
"sdsu    ",-1,-1,-2,-3,-1,-2
"sdsu    ",-2,-2,-3,-3,-2,0
"vcu     ",0,0,-3,-1,-3,-3
"brasilia",-3,-3,-3,-3,-3,-2
"vcu     ",-3,-3,-2,-3,-2,-3
"vcu     ",-3,-3,-3,-3,-3,-2
"wpi     ",-2,-3,-3,-3,-2,-2
"wpi     ",-2,-2,-3,-2,2,1
"wpi     ",0,0,0,0,0,0
"qccuny  ",-3,-3,-3,-3,-3,-3
"vcu     ",-3,-3,-3,-3,-3,-3
"qccuny  ",-1,-3,-3,-3,-2,0
"qccuny  ",-1,-1,-3,-2,-1,-3
"qccuny2 ",-3,-3,-3,-3,-3,-3
"wpi     ",-3,-3,-3,-3,-3,-3
"qccuny  ",-1,-1,-3,-2,-3,-3
"qccuny2 ",-2,-2,-2,-2,NA,-2
"vcu     ",-1,-1,-1,-1,-2,-3
"vcu     ",-1,-1,-1,-2,0,-1
"vcu     ",-2,-2,-3,-3,-2,-2
"luc     ",-3,-3,-3,-3,-3,-3
"luc     ",-2,-3,-3,-3,-3,-3
"luc     ",-2,-2,0,-2,0,-2
"luc     ",-3,-3,-2,-2,-3,-3
"conncoll",-3,-2,-3,-2,-2,-3
"csun    ",-3,-3,-3,-3,-3,-3
"conncoll",-2,-2,-3,-2,-1,0
"conncoll",-2,-2,-2,-2,-2,-2
"conncoll",-2,-2,-2,-2,-3,-3
"conncoll",-3,-2,-2,-3,-3,-3
"conncoll",-3,-3,-3,-3,-2,-2
"conncoll",-1,-1,-1,-1,-1,-1
"conncoll",1,0,0,-1,1,1
"conncoll",-3,-3,-3,-3,-3,-3
"conncoll",-1,-1,-1,-1,0,0
"conncoll",-3,-2,-3,-1,-3,-3
"conncoll",-3,-3,-3,-3,-3,-3
"conncoll",0,0,-1,-1,0,1
"conncoll",-3,-3,-3,-3,-3,-3
"conncoll",-3,-3,-3,-3,-2,-3
"conncoll",-2,-1,-3,-2,-2,-2
