"name","type","n","missing","unique","mean","median","mode","mode_value","sd","v","min","max","range","skew","skew_2se","kurt","kurt_2se","category","description"
"g","factor",6344,0,37,NA,NA,1329,"pi      ",NA,0.917836942970411,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sysjust1","integer",6321,0.00362547288776797,8,3.40278436956178,3,3,NA,1.46080170219919,NA,1,7,6,0.138674833319783,2.25106456420672,-0.719311240977609,-5.8390980795833,NA,NA
"sysjust2","integer",6317,0.00425598991172762,8,3.08247585879373,3,3,NA,1.51130582414851,NA,1,7,6,0.307171545133165,4.98464105005542,-0.776046479368637,-6.29766141711411,NA,NA
"sysjust3","integer",6308,0.00567465321563682,8,3.69927076727964,4,4,NA,1.55653038750868,NA,1,7,6,0.122095646986118,1.97990174702871,-0.60410370150173,-4.89884524585579,NA,NA
"sysjust4","integer",6316,0.00441361916771753,8,4.46215959468018,5,5,NA,1.74412059041453,NA,1,7,6,-0.27062752080889,-4.39127368225782,-0.78545963857976,-6.37354560394539,NA,NA
"sysjust5","integer",6314,0.00472887767969735,8,3.91653468482737,4,4,NA,1.42753653896433,NA,1,7,6,-0.221577748954047,-3.59481009557128,-0.506902798381822,-4.11256898036196,NA,NA
"sysjust6","integer",6315,0.00457124842370744,8,3.2806017418844,3,3,NA,1.84782031844691,NA,1,7,6,0.439780321536367,7.13542706762309,-0.90128943802451,-7.3128581589781,NA,NA
"sysjust7","integer",6322,0.00346784363177806,8,3.68269534957292,4,4,NA,1.5083738666005,NA,1,7,6,0.0876612559525766,1.42308985239809,-0.423193765482695,-3.43559931436358,NA,NA
"sysjust8","integer",6327,0.0026796973518285,8,3.1683262209578,3,3,NA,1.49663615729903,NA,1,7,6,0.288511519906522,4.68553711094445,-0.57338062201254,-4.6566949991644,NA,NA
